OBJECTID,BUA11,BUASD11,CALNCV,CED,CTRY,DOINTR,DOTERM,ICB,IMD,ITL,LAT,LEP1,LEP2,LONG,LSOA11,LSOA21,MSOA11,MSOA21,NHSER,OA11,OA21,OAC11,OSCTY,OSEAST1M,OSGRDIND,OSHLTHAU,OSLAUA,OSNRTH1M,OSWARD,PARISH,PARK,PCD,PCD2,PCDS,PCON,PFA,RGN,RU11IND,RUC21IND,SICBL,TTWA,USERTYPE,WZ11
"623737",S999,S99999999,S99999999,S99999999,S92000003,"198904",,S99999999,"6220",S30000025,55.7724151611328,S99999999,,-4.19082403182983,S01012939,S01020306,S02002424,S02003755,S99999999,S00131466,S00176955,6A2,S99999999,"262667","1",S08000032,S12000029,"0655405",S13003103,S99999999,S99999999,G74 4BG,G74  4BG,G74 4BG,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002636
"623739",S999,S99999999,S99999999,S99999999,S92000003,"198904",,S99999999,"6220",S30000025,55.7711296081543,S99999999,,-4.19189977645874,S01012939,S01020306,S02002424,S02003755,S99999999,S00131466,S00176955,6A2,S99999999,"262595","1",S08000032,S12000029,"0655264",S13003103,S99999999,S99999999,G74 4BJ,G74  4BJ,G74 4BJ,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002636
"623740",S999,S99999999,S99999999,S99999999,S92000003,"198904",,S99999999,"5940",S30000025,55.7723922729492,S99999999,,-4.19209814071655,S01012941,S01020308,S02002424,S02003755,S99999999,S00132670,S00176917,6A2,S99999999,"262587","1",S08000032,S12000029,"0655405",S13003103,S99999999,S99999999,G74 4BL,G74  4BL,G74 4BL,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002636
"623743",S999,S99999999,S99999999,S99999999,S92000003,"198904",,S99999999,"6220",S30000025,55.7718124389648,S99999999,,-4.19093322753906,S01012939,S01020306,S02002424,S02003755,S99999999,S00131466,S00176955,6A2,S99999999,"262658","1",S08000032,S12000029,"0655338",S13003103,S99999999,S99999999,G74 4BQ,G74  4BQ,G74 4BQ,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002636
"623757",S999,S99999999,S99999999,S99999999,S92000003,"198904",,S99999999,"6220",S30000025,55.7723274230957,S99999999,,-4.1897029876709,S01012939,S01020306,S02002424,S02003755,S99999999,S00132271,S00176954,6A2,S99999999,"262737","1",S08000032,S12000029,"0655393",S13003103,S99999999,S99999999,G74 4DH,G74  4DH,G74 4DH,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002636
"623758",S999,S99999999,S99999999,S99999999,S92000003,"198905",,S99999999,"6220",S30000025,55.7720832824707,S99999999,,-4.19027900695801,S01012939,S01020306,S02002424,S02003755,S99999999,S00132271,S00176954,6A2,S99999999,"262700","1",S08000032,S12000029,"0655367",S13003103,S99999999,S99999999,G74 4DJ,G74  4DJ,G74 4DJ,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002636
"623759",S999,S99999999,S99999999,S99999999,S92000003,"198907",,S99999999,"5356",S30000025,55.7710494995117,S99999999,,-4.19087505340576,S01012938,S01020305,S02002424,S02003755,S99999999,S00132682,S00177001,6A1,S99999999,"262659","1",S08000032,S12000029,"0655253",S13003103,S99999999,S99999999,G74 4DL,G74  4DL,G74 4DL,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002636
"623760",S999,S99999999,S99999999,S99999999,S92000003,"198907",,S99999999,"6220",S30000025,55.7714347839355,S99999999,,-4.18887186050415,S01012939,S01020306,S02002424,S02003755,S99999999,S00132271,S00176954,6A2,S99999999,"262786","1",S08000032,S12000029,"0655292",S13003103,S99999999,S99999999,G74 4DN,G74  4DN,G74 4DN,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002636
"623767",S999,S99999999,S99999999,S99999999,S92000003,"198904",,S99999999,"5356",S30000025,55.7711906433105,S99999999,,-4.18989419937134,S01012938,S01020305,S02002424,S02003755,S99999999,S00132682,S00177001,6A1,S99999999,"262721","1",S08000032,S12000029,"0655267",S13003103,S99999999,S99999999,G74 4DW,G74  4DW,G74 4DW,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002636
"623790",S999,S99999999,S99999999,S99999999,S92000003,"198904",,S99999999,"5356",S30000025,55.771411895752,S99999999,,-4.19063997268677,S01012938,S01020305,S02002424,S02003755,S99999999,S00132682,S00177001,6A1,S99999999,"262675","1",S08000032,S12000029,"0655293",S13003103,S99999999,S99999999,G74 4EZ,G74  4EZ,G74 4EZ,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002636
"623874",S999,S99999999,S99999999,S99999999,S92000003,"198606",,S99999999,"5356",S30000025,55.7690620422363,S99999999,,-4.19494009017944,S01012938,S01020305,S02002424,S02003755,S99999999,S00131478,S00177056,6A4,S99999999,"262397","1",S08000032,S12000029,"0655040",S13003103,S99999999,S99999999,G74 4LP,G74  4LP,G74 4LP,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002689
"623887",S999,S99999999,S99999999,S99999999,S92000003,"198703",,S99999999,"5356",S30000025,55.7705116271973,S99999999,,-4.19425582885742,S01012938,S01020305,S02002424,S02003755,S99999999,S00131479,S00177006,5B3,S99999999,"262445","1",S08000032,S12000029,"0655200",S13003103,S99999999,S99999999,G74 4NH,G74  4NH,G74 4NH,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002689
"623889",S999,S99999999,S99999999,S99999999,S92000003,"198612",,S99999999,"5356",S30000025,55.7697944641113,S99999999,,-4.19351482391357,S01012938,S01020305,S02002424,S02003755,S99999999,S00131479,S00177006,5B3,S99999999,"262489","1",S08000032,S12000029,"0655119",S13003103,S99999999,S99999999,G74 4NL,G74  4NL,G74 4NL,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002689
"623890",S999,S99999999,S99999999,S99999999,S92000003,"198612",,S99999999,"5356",S30000025,55.7689781188965,S99999999,,-4.19399499893188,S01012938,S01020305,S02002424,S02003755,S99999999,S00131478,S00177056,6A4,S99999999,"262456","1",S08000032,S12000029,"0655029",S13003103,S99999999,S99999999,G74 4NN,G74  4NN,G74 4NN,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002689
"623903",S999,S99999999,S99999999,S99999999,S92000003,"199210",,S99999999,"6220",S30000025,55.7719993591309,S99999999,,-4.19391012191772,S01012939,S01020306,S02002424,S02003755,S99999999,S00132669,S00176934,6B1,S99999999,"262472","1",S08000032,S12000029,"0655365",S13003103,S99999999,S99999999,G74 4PL,G74  4PL,G74 4PL,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002636
"623905",S999,S99999999,S99999999,S99999999,S92000003,"199210",,S99999999,"5940",S30000025,55.7726821899414,S99999999,,-4.19447422027588,S01012941,S01020306,S02002424,S02003755,S99999999,S00132668,S00176934,6A2,S99999999,"262439","1",S08000032,S12000029,"0655442",S13003103,S99999999,S99999999,G74 4PR,G74  4PR,G74 4PR,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002636
"623912",S999,S99999999,S99999999,S99999999,S92000003,"198612",,S99999999,"5839",S30000025,55.7706832885742,S99999999,,-4.19726276397705,S01012944,S01020305,S02002425,S02003755,S99999999,S00132273,S00176983,6A2,S99999999,"262257","1",S08000032,S12000029,"0655225",S13003103,S99999999,S99999999,G74 4QJ,G74  4QJ,G74 4QJ,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002766
"623914",S999,S99999999,S99999999,S99999999,S92000003,"198612",,S99999999,"5356",S30000025,55.7709045410156,S99999999,,-4.19631910324097,S01012938,S01020305,S02002424,S02003755,S99999999,S00131475,S00176983,6A3,S99999999,"262317","1",S08000032,S12000029,"0655248",S13003103,S99999999,S99999999,G74 4QN,G74  4QN,G74 4QN,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002766
"623915",S999,S99999999,S99999999,S99999999,S92000003,"198703",,S99999999,"5356",S30000025,55.7705421447754,S99999999,,-4.19502305984497,S01012938,S01020305,S02002424,S02003755,S99999999,S00131479,S00177006,5B3,S99999999,"262397","1",S08000032,S12000029,"0655205",S13003103,S99999999,S99999999,G74 4QP,G74  4QP,G74 4QP,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002689
"623918",S999,S99999999,S99999999,S99999999,S92000003,"198703",,S99999999,"5356",S30000025,55.7713623046875,S99999999,,-4.19589900970459,S01012938,S01020305,S02002424,S02003755,S99999999,S00131475,S00176983,6A3,S99999999,"262345","1",S08000032,S12000029,"0655298",S13003103,S99999999,S99999999,G74 4QT,G74  4QT,G74 4QT,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002766
"623919",S999,S99999999,S99999999,S99999999,S92000003,"198904",,S99999999,"5940",S30000025,55.7717475891113,S99999999,,-4.19234895706177,S01012941,S01020308,S02002424,S02003755,S99999999,S00132670,S00176917,6A2,S99999999,"262569","1",S08000032,S12000029,"0655334",S13003103,S99999999,S99999999,G74 4QU,G74  4QU,G74 4QU,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002636
"623920",S999,S99999999,S99999999,S99999999,S92000003,"198612",,S99999999,"5356",S30000025,55.7702102661133,S99999999,,-4.19647121429443,S01012938,S01020305,S02002424,S02003755,S99999999,S00131475,S00176983,6A3,S99999999,"262305","1",S08000032,S12000029,"0655171",S13003103,S99999999,S99999999,G74 4QW,G74  4QW,G74 4QW,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002766
"623923",S999,S99999999,S99999999,S99999999,S92000003,"198907",,S99999999,"6079",S30000025,55.7718658447266,S99999999,,-4.18484592437744,S01012940,S01020307,S02002424,S02003755,S99999999,S00131469,S00176966,6A3,S99999999,"263040","1",S08000032,S12000029,"0655332",S13003103,S99999999,S99999999,G74 4RA,G74  4RA,G74 4RA,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002636
"623924",S999,S99999999,S99999999,S99999999,S92000003,"198907",,S99999999,"6079",S30000025,55.7726516723633,S99999999,,-4.183678150177,S01012940,S01020307,S02002424,S02003755,S99999999,S00131471,S00176884,6A2,S99999999,"263116","1",S08000032,S12000029,"0655417",S13003103,S99999999,S99999999,G74 4RB,G74  4RB,G74 4RB,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002807
"623925",S999,S99999999,S99999999,S99999999,S92000003,"198907",,S99999999,"6079",S30000025,55.7721672058105,S99999999,,-4.18350791931152,S01012940,S01020307,S02002424,S02003755,S99999999,S00131471,S00176884,6A2,S99999999,"263125","1",S08000032,S12000029,"0655363",S13003103,S99999999,S99999999,G74 4RD,G74  4RD,G74 4RD,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002807
"623926",S999,S99999999,S99999999,S99999999,S92000003,"198907",,S99999999,"6079",S30000025,55.7714424133301,S99999999,,-4.18290901184082,S01012940,S01020307,S02002424,S02003755,S99999999,S00131468,S00176988,6A2,S99999999,"263160","1",S08000032,S12000029,"0655281",S13003103,S99999999,S99999999,G74 4RE,G74  4RE,G74 4RE,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002807
"623927",S999,S99999999,S99999999,S99999999,S92000003,"198907",,S99999999,"6079",S30000025,55.7707138061523,S99999999,,-4.18380880355835,S01012940,S01020307,S02002424,S02003755,S99999999,S00131468,S00176988,6A2,S99999999,"263101","1",S08000032,S12000029,"0655202",S13003103,S99999999,S99999999,G74 4RF,G74  4RF,G74 4RF,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002807
"623928",S999,S99999999,S99999999,S99999999,S92000003,"198907",,S99999999,"5356",S30000025,55.7706756591797,S99999999,,-4.18653297424316,S01012938,S01020305,S02002424,S02003755,S99999999,S00131467,S00176993,6A3,S99999999,"262930","1",S08000032,S12000029,"0655203",S13003103,S99999999,S99999999,G74 4RG,G74  4RG,G74 4RG,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002636
"623929",S999,S99999999,S99999999,S99999999,S92000003,"198907",,S99999999,"6079",S30000025,55.7712745666504,S99999999,,-4.18575382232666,S01012940,S01020307,S02002424,S02003755,S99999999,S00131469,S00176966,6A3,S99999999,"262981","1",S08000032,S12000029,"0655268",S13003103,S99999999,S99999999,G74 4RH,G74  4RH,G74 4RH,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002636
"623930",S999,S99999999,S99999999,S99999999,S92000003,"198907",,S99999999,"5356",S30000025,55.7709045410156,S99999999,,-4.18584394454956,S01012938,S01020305,S02002424,S02003755,S99999999,S00131467,S00176993,6A3,S99999999,"262974","1",S08000032,S12000029,"0655227",S13003103,S99999999,S99999999,G74 4RJ,G74  4RJ,G74 4RJ,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002636
"623931",S999,S99999999,S99999999,S99999999,S92000003,"198907",,S99999999,"6079",S30000025,55.7721672058105,S99999999,,-4.18208885192871,S01012940,S01020307,S02002424,S02003755,S99999999,S00131472,S00176939,6A4,S99999999,"263214","1",S08000032,S12000029,"0655360",S13003103,S99999999,S99999999,G74 4RL,G74  4RL,G74 4RL,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002807
"623934",S999,S99999999,S99999999,S99999999,S92000003,"198907",,S99999999,"6079",S30000025,55.7704963684082,S99999999,,-4.18503999710083,S01012940,S01020307,S02002424,S02003755,S99999999,S00131468,S00176988,6A2,S99999999,"263023","1",S08000032,S12000029,"0655180",S13003103,S99999999,S99999999,G74 4RQ,G74  4RQ,G74 4RQ,S14000077,S23000009,S99999999,"2",,S03000030,S22000065,"0",S34002807
