OBJECTID,BUA11,BUASD11,CALNCV,CED,CTRY,DOINTR,DOTERM,ICB,IMD,ITL,LAT,LEP1,LEP2,LONG,LSOA11,LSOA21,MSOA11,MSOA21,NHSER,OA11,OA21,OAC11,OSCTY,OSEAST1M,OSGRDIND,OSHLTHAU,OSLAUA,OSNRTH1M,OSWARD,PARISH,PARK,PCD,PCD2,PCDS,PCON,PFA,RGN,RU11IND,RUC21IND,SICBL,TTWA,USERTYPE,WZ11
"9263",S999,S99999999,S99999999,S99999999,S92000003,"199009",,S99999999,"4430",S30000056,57.4670677185059,S99999999,,-3.33278298377991,S01011050,S01018379,S02002074,S02003403,S99999999,S00121199,S00166240,1A1,S99999999,"320153","1",S08000020,S12000020,"0842652",S13003024,S99999999,S99999999,AB387SD,AB38 7SD,AB38 7SD,S14000098,S23000009,S99999999,"7",,S03000014,S22000060,"0",S34002033
"9265",S999,S99999999,S99999999,S99999999,S92000003,"199009",,S99999999,"4430",S30000056,57.4783973693848,S99999999,,-3.37453889846802,S01011050,S01018379,S02002074,S02003403,S99999999,S00121199,S00166240,1A1,S99999999,"317674","1",S08000020,S12000020,"0843963",S13003024,S99999999,S99999999,AB387SG,AB38 7SG,AB38 7SG,S14000098,S23000009,S99999999,"7",,S03000014,S22000060,"0",S34002033
"776876",S999,S99999999,S99999999,S99999999,S92000003,"200112",,S99999999,"5220",S30000056,57.6156883239746,S99999999,,-3.5706479549408,S01011167,S01018378,S02002096,S02003403,S99999999,S00121214,S00166079,1C1,S99999999,"306269","1",S08000020,S12000020,"0859500",S13003031,S99999999,S99999999,IV362AB,IV36 2AB,IV36 2AB,S14000098,S23000009,S99999999,"6",,S03000014,S22000060,"0",S34002006
"776877",S999,S99999999,S99999999,S99999999,S92000003,"201810",,S99999999,"3757",S30000056,57.5924491882324,S99999999,,-3.65224504470825,S01011170,S01018381,S02002096,S02003403,S99999999,S00121756,S00166225,1A4,S99999999,"301332","1",S08000020,S12000020,"0857029",S13003031,S99999999,S99999999,IV362AD,IV36 2AD,IV36 2AD,S14000098,S23000009,S99999999,"7",,S03000014,S22000060,"0",S34002018
"776878",S999,S99999999,S99999999,S99999999,S92000003,"201909",,S99999999,"3757",S30000056,57.6043014526367,S99999999,,-3.69554400444031,S01011170,S01018381,S02002096,S02003403,S99999999,S00121760,S00166169,1B1,S99999999,"298777","1",S08000020,S12000020,"0858412",S13003031,S99999999,S99999999,IV362AE,IV36 2AE,IV36 2AE,S14000098,S23000009,S99999999,"7",,S03000014,S22000060,"0",S34002018
"776879",S999,S99999999,S99999999,S99999999,S92000003,"202206",,S99999999,"4904",S30000056,57.5951614379883,S99999999,,-3.62941193580627,S01011169,S01018380,S02002096,S02003403,S99999999,S00121763,S00166193,1A1,S99999999,"302704","1",S08000020,S12000020,"0857298",S13003031,S99999999,S99999999,IV362AF,IV36 2AF,IV36 2AF,S14000098,S23000009,S99999999,"6",,S03000014,S22000060,"0",S34002013
"776880",S999,S99999999,S99999999,S99999999,S92000003,"202204",,S99999999,"4904",S30000056,57.5934371948242,S99999999,,-3.63152599334717,S01011169,S01018380,S02002096,S02003403,S99999999,S00121763,S00166193,1A1,S99999999,"302573","1",S08000020,S12000020,"0857109",S13003031,S99999999,S99999999,IV362AG,IV36 2AG,IV36 2AG,S14000098,S23000009,S99999999,"6",,S03000014,S22000060,"0",S34002013
"776881",S999,S99999999,S99999999,S99999999,S92000003,"202311",,S99999999,"4904",S30000056,57.5955047607422,S99999999,,-3.63227105140686,S01011169,S01018380,S02002096,S02003403,S99999999,S00121763,S00166193,1A1,S99999999,"302534","1",S08000020,S12000020,"0857340",S13003031,S99999999,S99999999,IV362AH,IV36 2AH,IV36 2AH,S14000098,S23000009,S99999999,"6",,S03000014,S22000060,"0",S34002013
"776882",S999,S99999999,S99999999,S99999999,S92000003,"202207",,S99999999,"4904",S30000056,57.5947456359863,S99999999,,-3.62910795211792,S01011169,S01018380,S02002096,S02003403,S99999999,S00121763,S00166193,1A1,S99999999,"302721","1",S08000020,S12000020,"0857251",S13003031,S99999999,S99999999,IV362AJ,IV36 2AJ,IV36 2AJ,S14000098,S23000009,S99999999,"6",,S03000014,S22000060,"0",S34002013
"776883",S999,S99999999,S99999999,S99999999,S92000003,"202301",,S99999999,"4904",S30000056,57.5938720703125,S99999999,,-3.6305251121521,S01011169,S01018380,S02002096,S02003403,S99999999,S00121763,S00166193,1A1,S99999999,"302634","1",S08000020,S12000020,"0857156",S13003031,S99999999,S99999999,IV362AL,IV36 2AL,IV36 2AL,S14000098,S23000009,S99999999,"6",,S03000014,S22000060,"0",S34002013
"776884",S999,S99999999,S99999999,S99999999,S92000003,"202109",,S99999999,"4904",S30000056,57.5927124023438,S99999999,,-3.63147711753845,S01011169,S01018380,S02002096,S02003403,S99999999,S00121763,S00166193,1A1,S99999999,"302574","1",S08000020,S12000020,"0857028",S13003031,S99999999,S99999999,IV362AN,IV36 2AN,IV36 2AN,S14000098,S23000009,S99999999,"6",,S03000014,S22000060,"0",S34002013
"776887",S999,S99999999,S99999999,S99999999,S92000003,"202308",,S99999999,"3709",S30000056,57.5937881469727,S99999999,,-3.61949491500854,S01011168,S01018380,S02002096,S02003403,S99999999,S00121767,S00166180,1A3,S99999999,"303293","1",S08000020,S12000020,"0857131",S13003031,S99999999,S99999999,IV362AR,IV36 2AR,IV36 2AR,S14000098,S23000009,S99999999,"7",,S03000014,S22000060,"0",S34002025
"776888",S999,S99999999,S99999999,S99999999,S92000003,"202406",,S99999999,"3709",S30000056,57.5924186706543,S99999999,,-3.62137508392334,S01011168,S01018380,S02002096,S02003403,S99999999,S00121767,S00166180,1A3,S99999999,"303177","1",S08000020,S12000020,"0856981",S13003031,S99999999,S99999999,IV362AS,IV36 2AS,IV36 2AS,S14000098,S23000009,S99999999,"7",,S03000014,S22000060,"0",S34002025
"776889",S999,S99999999,S99999999,S99999999,S92000003,"202402",,S99999999,"3709",S30000056,57.5938987731934,S99999999,,-3.61869692802429,S01011168,S01018380,S02002096,S02003403,S99999999,S00121767,S00166180,1A3,S99999999,"303341","1",S08000020,S12000020,"0857142",S13003031,S99999999,S99999999,IV362AT,IV36 2AT,IV36 2AT,S14000098,S23000009,S99999999,"7",,S03000014,S22000060,"0",S34002025
"776890",S999,S99999999,S99999999,S99999999,S92000003,"202111",,S99999999,"5220",S30000056,57.6145057678223,S99999999,,-3.57406210899353,S01011167,S01018378,S02002096,S02003403,S99999999,S00121214,S00166079,1C1,S99999999,"306062","1",S08000020,S12000020,"0859373",S13003031,S99999999,S99999999,IV362AU,IV36 2AU,IV36 2AU,S14000098,S23000009,S99999999,"6",,S03000014,S22000060,"0",S34002006
"776891",S999,S99999999,S99999999,S99999999,S92000003,"202207",,S99999999,"3757",S30000056,57.592887878418,S99999999,,-3.65440607070923,S01011170,S01018381,S02002096,S02003403,S99999999,S00121756,S00166165,1A4,S99999999,"301204","1",S08000020,S12000020,"0857081",S13003031,S99999999,S99999999,IV362AW,IV36 2AW,IV36 2AW,S14000098,S23000009,S99999999,"7",,S03000014,S22000060,"0",S34002018
"776892",S999,S99999999,S99999999,S99999999,S92000003,"202207",,S99999999,"3757",S30000056,57.5930252075195,S99999999,,-3.65496492385864,S01011170,S01018381,S02002096,S02003403,S99999999,S00121756,S00166165,1A4,S99999999,"301171","1",S08000020,S12000020,"0857097",S13003031,S99999999,S99999999,IV362AX,IV36 2AX,IV36 2AX,S14000098,S23000009,S99999999,"7",,S03000014,S22000060,"0",S34002018
"776893",S999,S99999999,S99999999,S99999999,S92000003,"201009",,S99999999,"5220",S30000056,57.6257057189941,S99999999,,-3.54961204528809,S01011167,S01018378,S02002096,S02003403,S99999999,S00121214,S00166079,1C1,S99999999,"307551","1",S08000020,S12000020,"0860586",S13003031,S99999999,S99999999,IV362BH,IV36 2BH,IV36 2BH,S14000098,S23000009,S99999999,"6",,S03000014,S22000060,"0",S34002006
"776895",S999,S99999999,S99999999,S99999999,S92000003,"199812",,S99999999,"3757",S30000056,57.5958213806152,S99999999,,-3.64992189407349,S01011170,S01018381,S02002096,S02003403,S99999999,S00121757,S00166214,6A3,S99999999,"301480","1",S08000020,S12000020,"0857401",S13003031,S99999999,S99999999,IV362GG,IV36 2GG,IV36 2GG,S14000098,S23000009,S99999999,"6",,S03000014,S22000060,"0",S34002013
"776900",S999,S99999999,S99999999,S99999999,S92000003,"199812",,S99999999,"3757",S30000056,57.6043586730957,S99999999,,-3.69462609291077,S01011170,S01018381,S02002096,S02003403,S99999999,S00121760,S00166169,1B1,S99999999,"298832","1",S08000020,S12000020,"0858417",S13003031,S99999999,S99999999,IV362GX,IV36 2GX,IV36 2GX,S14000098,S23000009,S99999999,"7",,S03000014,S22000060,"0",S34002018
"776909",S999,S99999999,S99999999,S99999999,S92000003,"199812",,S99999999,"3757",S30000056,57.5894584655762,S99999999,,-3.65299606323242,S01011170,S01018381,S02002096,S02003403,S99999999,S00121756,S00166165,1A4,S99999999,"301279","1",S08000020,S12000020,"0856697",S13003031,S99999999,S99999999,IV362JG,IV36 2JG,IV36 2JG,S14000098,S23000009,S99999999,"7",,S03000014,S22000060,"0",S34002018
"776910",S999,S99999999,S99999999,S99999999,S92000003,"199812",,S99999999,"3757",S30000056,57.5909881591797,S99999999,,-3.6526141166687,S01011170,S01018381,S02002096,S02003403,S99999999,S00121756,S00166165,1A4,S99999999,"301306","1",S08000020,S12000020,"0856867",S13003031,S99999999,S99999999,IV362JH,IV36 2JH,IV36 2JH,S14000098,S23000009,S99999999,"7",,S03000014,S22000060,"0",S34002018
