OBJECTID,BUA11,BUASD11,CALNCV,CED,CTRY,DOINTR,DOTERM,ICB,IMD,ITL,LAT,LEP1,LEP2,LONG,LSOA11,LSOA21,MSOA11,MSOA21,NHSER,OA11,OA21,OAC11,OSCTY,OSEAST1M,OSGRDIND,OSHLTHAU,OSLAUA,OSNRTH1M,OSWARD,PARISH,PARK,PCD,PCD2,PCDS,PCON,PFA,RGN,RU11IND,RUC21IND,SICBL,TTWA,USERTYPE,WZ11
"1313772",E630,E35001301,E56000034,E99999999,E92000001,"198001",,E54000044,"24002",E06000041,51.4439582824707,E37000035,,-0.908347010612488,E01016686,E01016686,E02003445,E02003445,E40000005,E00084215,E00084215,5A3,E99999999,"475964","1",E18000009,E06000041,"0172228",E05015794,E04001243,E65000001,RG5 3EZ,RG5  3EZ,RG5 3EZ,E14001210,E23000029,E12000008,C1,UN1,E38000221,E30000256,"0",E33040410
"1313777",E630,E35001301,E56000034,E99999999,E92000001,"198001",,E54000044,"30960",E06000041,51.4518127441406,E37000035,,-0.91178697347641,E01016687,E01016687,E02003445,E02003445,E40000005,E00084225,E00084225,6B1,E99999999,"475712","1",E18000009,E06000041,"0173098",E05015794,E04001243,E65000001,RG5 3HF,RG5  3HF,RG5 3HF,E14001210,E23000029,E12000008,C1,UN1,E38000221,E30000256,"0",E33040409
"1313778",E630,E35001301,E56000034,E99999999,E92000001,"198001",,E54000044,"30960",E06000041,51.4517707824707,E37000035,,-0.913774013519287,E01016687,E01016687,E02003445,E02003445,E40000005,E00084225,E00084225,6B1,E99999999,"475574","1",E18000009,E06000041,"0173091",E05015794,E04001243,E65000001,RG5 3HG,RG5  3HG,RG5 3HG,E14001210,E23000029,E12000008,C1,UN1,E38000221,E30000256,"0",E33040409
"1313779",E630,E35001301,E56000034,E99999999,E92000001,"198001",,E54000044,"30960",E06000041,51.4507293701172,E37000035,,-0.91523802280426,E01016687,E01016687,E02003445,E02003445,E40000005,E00084213,E00084213,5A2,E99999999,"475474","1",E18000009,E06000041,"0172974",E05015794,E04001243,E65000001,RG5 3HH,RG5  3HH,RG5 3HH,E14001210,E23000029,E12000008,C1,UN1,E38000221,E30000256,"0",E33040409
"1313782",E630,E35001301,E56000034,E99999999,E92000001,"198001",,E54000044,"30960",E06000041,51.4514503479004,E37000035,,-0.908600986003876,E01016687,E01016687,E02003445,E02003445,E40000005,E00084225,E00084225,6B1,E99999999,"475934","1",E18000009,E06000041,"0173061",E05015794,E04001243,E65000001,RG5 3HN,RG5  3HN,RG5 3HN,E14001210,E23000029,E12000008,C1,UN1,E38000221,E30000256,"0",E33040409
"1313783",E630,E35001301,E56000034,E99999999,E92000001,"198001",,E54000044,"30960",E06000041,51.451057434082,E37000035,,-0.910696983337402,E01016687,E01016687,E02003445,E02003445,E40000005,E00084225,E00084225,6B1,E99999999,"475789","1",E18000009,E06000041,"0173015",E05015794,E04001243,E65000001,RG5 3HP,RG5  3HP,RG5 3HP,E14001210,E23000029,E12000008,C1,UN1,E38000221,E30000256,"0",E33040409
"1313784",E630,E35001301,E56000034,E99999999,E92000001,"198001",,E54000044,"30960",E06000041,51.4517364501953,E37000035,,-0.914939999580383,E01016687,E01016687,E02003445,E02003445,E40000005,E00084213,E00084213,5A2,E99999999,"475493","1",E18000009,E06000041,"0173086",E05015794,E04001243,E65000001,RG5 3HQ,RG5  3HQ,RG5 3HQ,E14001210,E23000029,E12000008,C1,UN1,E38000221,E30000256,"0",E33040409
"1313785",E630,E35001301,E56000034,E99999999,E92000001,"198001",,E54000044,"30960",E06000041,51.4509468078613,E37000035,,-0.911318004131317,E01016687,E01016687,E02003445,E02003445,E40000005,E00084225,E00084225,6B1,E99999999,"475746","1",E18000009,E06000041,"0173002",E05015794,E04001243,E65000001,RG5 3HR,RG5  3HR,RG5 3HR,E14001210,E23000029,E12000008,C1,UN1,E38000221,E30000256,"0",E33040409
"1313786",E630,E35001301,E56000034,E99999999,E92000001,"198001",,E54000044,"31881",E06000041,51.4496078491211,E37000035,,-0.909235000610352,E01016689,E01016689,E02003445,E02003445,E40000005,E00084226,E00084226,6B3,E99999999,"475893","1",E18000009,E06000041,"0172855",E05015794,E04001243,E65000001,RG5 3HS,RG5  3HS,RG5 3HS,E14001210,E23000029,E12000008,C1,UN1,E38000221,E30000256,"0",E33040409
"1313787",E630,E35001301,E56000034,E99999999,E92000001,"198001",,E54000044,"31881",E06000041,51.4500923156738,E37000035,,-0.909409999847412,E01016689,E01016689,E02003445,E02003445,E40000005,E00084226,E00084226,6B3,E99999999,"475880","1",E18000009,E06000041,"0172909",E05015794,E04001243,E65000001,RG5 3HT,RG5  3HT,RG5 3HT,E14001210,E23000029,E12000008,C1,UN1,E38000221,E30000256,"0",E33040409
"1313788",E630,E35001301,E56000034,E99999999,E92000001,"198001",,E54000044,"30960",E06000041,51.4503517150879,E37000035,,-0.912886023521423,E01016687,E01016687,E02003445,E02003445,E40000005,E00084225,E00084225,6B1,E99999999,"475638","1",E18000009,E06000041,"0172934",E05015794,E04001243,E65000001,RG5 3HU,RG5  3HU,RG5 3HU,E14001210,E23000029,E12000008,C1,UN1,E38000221,E30000256,"0",E33040409
"1313789",E630,E35001301,E56000034,E99999999,E92000001,"198001",,E54000044,"24002",E06000041,51.4443435668945,E37000035,,-0.910784006118774,E01016686,E01016686,E02003445,E02003445,E40000005,E00084215,E00084215,5A3,E99999999,"475794","1",E18000009,E06000041,"0172268",E05015794,E04001243,E65000001,RG5 3HW,RG5  3HW,RG5 3HW,E14001210,E23000029,E12000008,C1,UN1,E38000221,E30000256,"0",E33040410
"1313790",E630,E35001301,E56000034,E99999999,E92000001,"198001",,E54000044,"30960",E06000041,51.4507827758789,E37000035,,-0.912171006202698,E01016687,E01016687,E02003445,E02003445,E40000005,E00084225,E00084225,6B1,E99999999,"475687","1",E18000009,E06000041,"0172983",E05015794,E04001243,E65000001,RG5 3HX,RG5  3HX,RG5 3HX,E14001210,E23000029,E12000008,C1,UN1,E38000221,E30000256,"0",E33040409
"1313791",E630,E35001301,E56000034,E99999999,E92000001,"198001",,E54000044,"31881",E06000041,51.4504051208496,E37000035,,-0.908294022083282,E01016689,E01016689,E02003445,E02003445,E40000005,E00084226,E00084226,6B3,E99999999,"475957","1",E18000009,E06000041,"0172945",E05015794,E04001243,E65000001,RG5 3JA,RG5  3JA,RG5 3JA,E14001210,E23000029,E12000008,C1,UN1,E38000221,E30000256,"0",E33040409
"1313792",E630,E35001301,E56000034,E99999999,E92000001,"198001",,E54000044,"30960",E06000041,51.4477958679199,E37000035,,-0.91398298740387,E01016687,E01016687,E02003445,E02003445,E40000005,E00084214,E00084214,6B1,E99999999,"475566","1",E18000009,E06000041,"0172649",E05015794,E04001243,E65000001,RG5 3JB,RG5  3JB,RG5 3JB,E14001210,E23000029,E12000008,C1,UN1,E38000221,E30000256,"0",E33040409
"1313793",E630,E35001301,E56000034,E99999999,E92000001,"198001",,E54000044,"30960",E06000041,51.4509773254395,E37000035,,-0.914439976215363,E01016687,E01016687,E02003445,E02003445,E40000005,E00084213,E00084213,5A2,E99999999,"475529","1",E18000009,E06000041,"0173002",E05015794,E04001243,E65000001,RG5 3JD,RG5  3JD,RG5 3JD,E14001210,E23000029,E12000008,C1,UN1,E38000221,E30000256,"0",E33040409
