OBJECTID,BUA11,BUASD11,CALNCV,CED,CTRY,DOINTR,DOTERM,ICB,IMD,ITL,LAT,LEP1,LEP2,LONG,LSOA11,LSOA21,MSOA11,MSOA21,NHSER,OA11,OA21,OAC11,OSCTY,OSEAST1M,OSGRDIND,OSHLTHAU,OSLAUA,OSNRTH1M,OSWARD,PARISH,PARK,PCD,PCD2,PCDS,PCON,PFA,RGN,RU11IND,RUC21IND,SICBL,TTWA,USERTYPE,WZ11
"1393086",W450,W38999999,W99999999,W99999999,W92000004,"202304",,W99999999,"1218",W06000009,52.0134124755859,W99999999,,-4.89659404754639,W01000562,W01000562,W02000127,W02000127,W99999999,W00002999,W00002999,1A2,W99999999,"201320","1",W11000025,W06000009,"0238959",W05001470,W04000424,W18000002,SA420AB,SA42 0AB,SA42 0AB,W07000093,W15000004,W99999999,E2,RSF1,W11000025,W22000009,"0",W35001453
"1393087",W450,W38999999,W99999999,W99999999,W92000004,"198001",,W99999999,"1351",W06000009,52.0181999206543,W99999999,,-4.82811594009399,W01000597,W01000597,W02000127,W02000127,W99999999,W00003201,W00003201,5B3,W99999999,"206039","1",W11000025,W06000009,"0239306",W05001470,W04000456,W18000002,SA420LT,SA42 0LT,SA42 0LT,W07000093,W15000004,W99999999,D2,RLF1,W11000025,W22000009,"0",W35001454
"1393088",W450,W38999999,W99999999,W99999999,W92000004,"198001",,W99999999,"1351",W06000009,52.0168113708496,W99999999,,-4.8282470703125,W01000597,W01000597,W02000127,W02000127,W99999999,W00003201,W00003201,5B3,W99999999,"206024","1",W11000025,W06000009,"0239152",W05001470,W04000456,W18000002,SA420LU,SA42 0LU,SA42 0LU,W07000093,W15000004,W99999999,D2,RLF1,W11000025,W22000009,"0",W35001454
"1393113",W450,W38999999,W99999999,W99999999,W92000004,"202012",,W99999999,"1351",W06000009,52.0148887634277,W99999999,,-4.82959794998169,W01000597,W01000597,W02000127,W02000127,W99999999,W00003201,W00003201,5B3,W99999999,"205923","1",W11000025,W06000009,"0238942",W05001470,W04000456,W18000002,SA420PE,SA42 0PE,SA42 0PE,W07000093,W15000004,W99999999,D2,RLF1,W11000025,W22000009,"0",W35001454
"1393114",W450,W38999999,W99999999,W99999999,W92000004,"201910",,W99999999,"1351",W06000009,52.0147323608398,W99999999,,-4.82861185073853,W01000597,W01000597,W02000127,W02000127,W99999999,W00003201,W00003201,5B3,W99999999,"205990","1",W11000025,W06000009,"0238922",W05001470,W04000456,W18000002,SA420PF,SA42 0PF,SA42 0PF,W07000093,W15000004,W99999999,D2,RLF1,W11000025,W22000009,"0",W35001454
"1393115",W450,W38999999,W99999999,W99999999,W92000004,"198001",,W99999999,"1351",W06000009,52.0159530639648,W99999999,,-4.83287191390991,W01000597,W01000597,W02000127,W02000127,W99999999,W00003201,W00003201,5B3,W99999999,"205703","1",W11000025,W06000009,"0239069",W05001470,W04000456,W18000002,SA420PH,SA42 0PH,SA42 0PH,W07000093,W15000004,W99999999,D2,RLF1,W11000025,W22000009,"0",W35001454
"1393116",W450,W38999999,W99999999,W99999999,W92000004,"198001",,W99999999,"1351",W06000009,52.015209197998,W99999999,,-4.83272314071655,W01000597,W01000597,W02000127,W02000127,W99999999,W00003201,W00003201,5B3,W99999999,"205710","1",W11000025,W06000009,"0238986",W05001470,W04000456,W18000002,SA420PJ,SA42 0PJ,SA42 0PJ,W07000093,W15000004,W99999999,D2,RLF1,W11000025,W22000009,"0",W35001454
"1393117",W450,W38999999,W99999999,W99999999,W92000004,"198001",,W99999999,"1351",W06000009,52.0155258178711,W99999999,,-4.83347177505493,W01000597,W01000597,W02000127,W02000127,W99999999,W00003201,W00003201,5B3,W99999999,"205660","1",W11000025,W06000009,"0239023",W05001470,W04000456,W18000002,SA420PL,SA42 0PL,SA42 0PL,W07000093,W15000004,W99999999,D2,RLF1,W11000025,W22000009,"0",W35001454
"1393118",W450,W38999999,W99999999,W99999999,W92000004,"198001",,W99999999,"1351",W06000009,52.014705657959,W99999999,,-4.83393001556396,W01000597,W01000597,W02000127,W02000127,W99999999,W00003201,W00003201,5B3,W99999999,"205625","1",W11000025,W06000009,"0238933",W05001470,W04000456,W18000002,SA420PN,SA42 0PN,SA42 0PN,W07000093,W15000004,W99999999,D2,RLF1,W11000025,W22000009,"0",W35001454
"1393119",W450,W38999999,W99999999,W99999999,W92000004,"198001",,W99999999,"1351",W06000009,52.0154075622559,W99999999,,-4.83206510543823,W01000597,W01000597,W02000127,W02000127,W99999999,W00003201,W00003201,5B3,W99999999,"205756","1",W11000025,W06000009,"0239006",W05001470,W04000456,W18000002,SA420PP,SA42 0PP,SA42 0PP,W07000093,W15000004,W99999999,D2,RLF1,W11000025,W22000009,"0",W35001454
