OBJECTID,BUA11,BUASD11,CALNCV,CED,CTRY,DOINTR,DOTERM,ICB,IMD,ITL,LAT,LEP1,LEP2,LONG,LSOA11,LSOA21,MSOA11,MSOA21,NHSER,OA11,OA21,OAC11,OSCTY,OSEAST1M,OSGRDIND,OSHLTHAU,OSLAUA,OSNRTH1M,OSWARD,PARISH,PARK,PCD,PCD2,PCDS,PCON,PFA,RGN,RU11IND,RUC21IND,SICBL,TTWA,USERTYPE,WZ11
"1112698",,W38999999,W99999999,W99999999,W92000004,"199906",,W99999999,"1608",W06000021,51.6569938659668,W99999999,,-2.84846711158752,W01001590,W01001590,W02000344,W02000344,W99999999,W00008283,W00008283,1A2,W99999999,"341404","1",W11000028,W06000021,"0195697",W05001795,W04001080,W31000001,NP151LF,NP15 1LF,NP15 1LF,W07000101,W15000002,W99999999,F1,RSN1,W11000028,K01000013,"0",W35002374
"1112711",,W38999999,W99999999,W99999999,W92000004,"199906",,W99999999,"1608",W06000021,51.6640510559082,W99999999,,-2.84342288970947,W01001590,W01001590,W02000344,W02000344,W99999999,W00008283,W00008283,1A2,W99999999,"341762","1",W11000028,W06000021,"0196478",W05001795,W04001080,W31000001,NP151LX,NP15 1LX,NP15 1LX,W07000101,W15000002,W99999999,F1,RSN1,W11000028,K01000013,"0",W35002374
"1112714",,W38999999,W99999999,W99999999,W92000004,"199906",,W99999999,"1608",W06000021,51.6513023376465,W99999999,,-2.84795594215393,W01001590,W01001590,W02000344,W02000344,W99999999,W00008283,W00008283,1A2,W99999999,"341432","1",W11000028,W06000021,"0195064",W05001795,W04001080,W31000001,NP151NA,NP15 1NA,NP15 1NA,W07000101,W15000002,W99999999,F1,RSN1,W11000028,K01000013,"0",W35002374
"1112999",W450,W38999999,W99999999,W99999999,W92000004,"199906",,W99999999,"1608",W06000021,51.6334419250488,W99999999,,-2.6863329410553,W01001590,W01001590,W02000344,W02000344,W99999999,W00008279,W00008279,6A4,W99999999,"352595","1",W11000028,W06000021,"0192960",W05001767,W04001060,W31000001,NP165BG,NP16 5BG,NP16 5BG,W07000101,W15000002,W99999999,E1,RSN1,W11000028,K01000013,"0",W35002373
"1113288",,W38999999,W99999999,W99999999,W92000004,"199906",,W99999999,"1608",W06000021,51.6362190246582,W99999999,,-2.70645904541016,W01001590,W01001590,W02000344,W02000344,W99999999,W00008280,W00008280,1A2,W99999999,"351205","1",W11000028,W06000021,"0193282",W05001795,W04001074,W31000001,NP166AF,NP16 6AF,NP16 6AF,W07000101,W15000002,W99999999,E1,RSN1,W11000028,K01000013,"0",W35002373
"1113289",,W38999999,W99999999,W99999999,W92000004,"199906",,W99999999,"1608",W06000021,51.6397476196289,W99999999,,-2.73334789276123,W01001590,W01001590,W02000344,W02000344,W99999999,W00008281,W00008281,1A2,W99999999,"349348","1",W11000028,W06000021,"0193693",W05001795,W04001080,W31000001,NP166AG,NP16 6AG,NP16 6AG,W07000101,W15000002,W99999999,E1,RSN1,W11000028,K01000013,"0",W35002374
"1113290",W450,W38000049,W99999999,W99999999,W92000004,"199906",,W99999999,"1608",W06000021,51.6399803161621,W99999999,,-2.75203704833984,W01001590,W01001590,W02000344,W02000344,W99999999,W00008282,W00008282,6A3,W99999999,"348055","1",W11000028,W06000021,"0193732",W05001795,W04001080,W31000001,NP166AH,NP16 6AH,NP16 6AH,W07000101,W15000002,W99999999,E1,RSN1,W11000028,K01000013,"0",W35002374
"1113291",W450,W38000049,W99999999,W99999999,W92000004,"199906",,W99999999,"1608",W06000021,51.639404296875,W99999999,,-2.75355911254883,W01001590,W01001590,W02000344,W02000344,W99999999,W00008282,W00008282,6A3,W99999999,"347949","1",W11000028,W06000021,"0193669",W05001795,W04001080,W31000001,NP166AJ,NP16 6AJ,NP16 6AJ,W07000101,W15000002,W99999999,E1,RSN1,W11000028,K01000013,"0",W35002374
"1113292",,W38999999,W99999999,W99999999,W92000004,"199906",,W99999999,"1608",W06000021,51.6418800354004,W99999999,,-2.76711201667786,W01001590,W01001590,W02000344,W02000344,W99999999,W00008283,W00008283,1A2,W99999999,"347014","1",W11000028,W06000021,"0193954",W05001795,W04001080,W31000001,NP166AL,NP16 6AL,NP16 6AL,W07000101,W15000002,W99999999,F1,RSN1,W11000028,K01000013,"0",W35002374
"1113293",,W38999999,W99999999,W99999999,W92000004,"199906",,W99999999,"1608",W06000021,51.6515045166016,W99999999,,-2.77847695350647,W01001590,W01001590,W02000344,W02000344,W99999999,W00008283,W00008283,1A2,W99999999,"346239","1",W11000028,W06000021,"0195033",W05001795,W04001080,W31000001,NP166AN,NP16 6AN,NP16 6AN,W07000101,W15000002,W99999999,F1,RSN1,W11000028,K01000013,"0",W35002374
