OBJECTID,BUA11,BUASD11,CALNCV,CED,CTRY,DOINTR,DOTERM,ICB,IMD,ITL,LAT,LEP1,LEP2,LONG,LSOA11,LSOA21,MSOA11,MSOA21,NHSER,OA11,OA21,OAC11,OSCTY,OSEAST1M,OSGRDIND,OSHLTHAU,OSLAUA,OSNRTH1M,OSWARD,PARISH,PARK,PCD,PCD2,PCDS,PCON,PFA,RGN,RU11IND,RUC21IND,SICBL,TTWA,USERTYPE,WZ11
"602510",S999,S99999999,S99999999,S99999999,S92000003,"200907",,S99999999,"678",S30000052,55.8731803894043,S99999999,,-4.23077011108398,S01010225,S01017379,S02001925,S02003225,S99999999,S00117014,S00158461,3C2,S99999999,"260523","1",S08000031,S12000049,"0666697",S13002988,S99999999,S99999999,G21 1AL,G21  1AL,G21 1AL,S14000086,S23000009,S99999999,"1",,S03000043,S22000065,"0",S34004956
"602614",S999,S99999999,S99999999,S99999999,S92000003,"198001",,S99999999,"162",S30000052,55.8779411315918,S99999999,,-4.20191383361816,S01010228,S01017375,S02001926,S02003225,S99999999,S00115994,S00158194,"7D3",S99999999,"262345","1",S08000031,S12000049,"0667169",S13002988,S99999999,S99999999,G21 2AA,G21  2AA,G21 2AA,S14000086,S23000009,S99999999,"1",,S03000043,S22000065,"0",S34004890
"602615",S999,S99999999,S99999999,S99999999,S92000003,"202202",,S99999999,"307",S30000052,55.8688125610352,S99999999,,-4.23031187057495,S01010231,S01017378,S02001926,S02003225,S99999999,S00117005,S00158721,3C2,S99999999,"260536","1",S08000031,S12000049,"0666210",S13002988,S99999999,S99999999,G21 2AB,G21  2AB,G21 2AB,S14000086,S23000009,S99999999,"1",,S03000043,S22000065,"0",S34005329
"602616",S999,S99999999,S99999999,S99999999,S92000003,"199712",,S99999999,"990",S30000052,55.8741416931152,S99999999,,-4.21284103393555,S01010229,S01017376,S02001926,S02003225,S99999999,S00113379,S00158464,7C3,S99999999,"261648","1",S08000031,S12000049,"0666768",S13002988,S99999999,S99999999,G21 2AG,G21  2AG,G21 2AG,S14000086,S23000009,S99999999,"1",,S03000043,S22000065,"0",S34004890
"602617",S999,S99999999,S99999999,S99999999,S92000003,"198001",,S99999999,"162",S30000052,55.8761177062988,S99999999,,-4.20494413375854,S01010228,S01017375,S02001926,S02003225,S99999999,S00115994,S00158194,"7D3",S99999999,"262149","1",S08000031,S12000049,"0666972",S13002988,S99999999,S99999999,G21 2AH,G21  2AH,G21 2AH,S14000086,S23000009,S99999999,"1",,S03000043,S22000065,"0",S34004890
"602618",S999,S99999999,S99999999,S99999999,S92000003,"198001",,S99999999,"162",S30000052,55.8755111694336,S99999999,,-4.20566082000732,S01010228,S01017375,S02001926,S02003225,S99999999,S00113383,S00158194,7B3,S99999999,"262102","1",S08000031,S12000049,"0666906",S13002988,S99999999,S99999999,G21 2AJ,G21  2AJ,G21 2AJ,S14000086,S23000009,S99999999,"1",,S03000043,S22000065,"0",S34004890
"602619",S999,S99999999,S99999999,S99999999,S92000003,"198001",,S99999999,"162",S30000052,55.875789642334,S99999999,,-4.2062520980835,S01010228,S01017375,S02001926,S02003225,S99999999,S00115994,S00158194,"7D3",S99999999,"262066","1",S08000031,S12000049,"0666938",S13002988,S99999999,S99999999,G21 2AL,G21  2AL,G21 2AL,S14000086,S23000009,S99999999,"1",,S03000043,S22000065,"0",S34004890
"602620",S999,S99999999,S99999999,S99999999,S92000003,"198001",,S99999999,"162",S30000052,55.8752174377441,S99999999,,-4.20605993270874,S01010228,S01017375,S02001926,S02003225,S99999999,S00113382,S00158399,7B2,S99999999,"262076","1",S08000031,S12000049,"0666874",S13002988,S99999999,S99999999,G21 2AN,G21  2AN,G21 2AN,S14000086,S23000009,S99999999,"1",,S03000043,S22000065,"0",S34004890
"602621",S999,S99999999,S99999999,S99999999,S92000003,"198001",,S99999999,"162",S30000052,55.8747253417969,S99999999,,-4.20739078521729,S01010228,S01017375,S02001926,S02003225,S99999999,S00113381,S00158402,7B2,S99999999,"261991","1",S08000031,S12000049,"0666822",S13002988,S99999999,S99999999,G21 2AP,G21  2AP,G21 2AP,S14000086,S23000009,S99999999,"1",,S03000043,S22000065,"0",S34004890
"602622",S999,S99999999,S99999999,S99999999,S92000003,"198001",,S99999999,"162",S30000052,55.8752822875977,S99999999,,-4.20889282226562,S01010228,S01017375,S02001926,S02003225,S99999999,S00113384,S00158342,7B3,S99999999,"261899","1",S08000031,S12000049,"0666887",S13002988,S99999999,S99999999,G21 2AR,G21  2AR,G21 2AR,S14000086,S23000009,S99999999,"1",,S03000043,S22000065,"0",S34004890
"602623",S999,S99999999,S99999999,S99999999,S92000003,"198001",,S99999999,"162",S30000052,55.875373840332,S99999999,,-4.20685195922852,S01010228,S01017375,S02001926,S02003225,S99999999,S00113383,S00158194,7B3,S99999999,"262027","1",S08000031,S12000049,"0666893",S13002988,S99999999,S99999999,G21 2AW,G21  2AW,G21 2AW,S14000086,S23000009,S99999999,"1",,S03000043,S22000065,"0",S34004890
"602624",S999,S99999999,S99999999,S99999999,S92000003,"199612",,S99999999,"990",S30000052,55.8721008300781,S99999999,,-4.21593809127808,S01010229,S01017376,S02001926,S02003225,S99999999,S00113375,S00158540,7B2,S99999999,"261447","1",S08000031,S12000049,"0666547",S13002988,S99999999,S99999999,G21 2BE,G21  2BE,G21 2BE,S14000086,S23000009,S99999999,"1",,S03000043,S22000065,"1",S34005059
"602625",S999,S99999999,S99999999,S99999999,S92000003,"199606",,S99999999,"990",S30000052,55.8752479553223,S99999999,,-4.21133708953857,S01010229,S01017376,S02001926,S02003225,S99999999,S00113380,S00158328,4A1,S99999999,"261746","1",S08000031,S12000049,"0666888",S13002988,S99999999,S99999999,G21 2BF,G21  2BF,G21 2BF,S14000086,S23000009,S99999999,"1",,S03000043,S22000065,"0",S34004890
"602626",S999,S99999999,S99999999,S99999999,S92000003,"199606",,S99999999,"990",S30000052,55.8744049072266,S99999999,,-4.21285581588745,S01010229,S01017376,S02001926,S02003225,S99999999,S00113378,S00158328,"8D2",S99999999,"261648","1",S08000031,S12000049,"0666797",S13002988,S99999999,S99999999,G21 2BG,G21  2BG,G21 2BG,S14000086,S23000009,S99999999,"1",,S03000043,S22000065,"0",S34004890
"602627",S999,S99999999,S99999999,S99999999,S92000003,"199712",,S99999999,"990",S30000052,55.8743133544922,S99999999,,-4.21480083465576,S01010229,S01017376,S02001926,S02003225,S99999999,S00117021,S00158375,5B1,S99999999,"261526","1",S08000031,S12000049,"0666791",S13002988,S99999999,S99999999,G21 2BH,G21  2BH,G21 2BH,S14000086,S23000009,S99999999,"1",,S03000043,S22000065,"0",S34004890
