OBJECTID,BUA11,BUASD11,CALNCV,CED,CTRY,DOINTR,DOTERM,ICB,IMD,ITL,LAT,LEP1,LEP2,LONG,LSOA11,LSOA21,MSOA11,MSOA21,NHSER,OA11,OA21,OAC11,OSCTY,OSEAST1M,OSGRDIND,OSHLTHAU,OSLAUA,OSNRTH1M,OSWARD,PARISH,PARK,PCD,PCD2,PCDS,PCON,PFA,RGN,RU11IND,RUC21IND,SICBL,TTWA,USERTYPE,WZ11
"270105",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"1143",W06000015,51.4749145507812,W99999999,,-3.16905903816223,W01001951,W01001951,W02000423,W02000423,W99999999,W00010191,W00010191,"2D1",W99999999,"318904","1",W11000029,W06000015,"175754",W05001271,W04000838,W31000001,CF104AG,CF10 4AG,CF10 4AG,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35002708
"270106",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"1143",W06000015,51.4762077331543,W99999999,,-3.16657209396362,W01001951,W01001951,W02000423,W02000423,W99999999,W00008808,W00010580,"3D3",W99999999,"319079","1",W11000029,W06000015,"175895",W05001271,W04000838,W31000001,CF104AH,CF10 4AH,CF10 4AH,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000633
"270107",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"1143",W06000015,51.4762992858887,W99999999,,-3.16625809669495,W01001951,W01001951,W02000423,W02000423,W99999999,W00008808,W00010580,"3D3",W99999999,"319101","1",W11000029,W06000015,"175905",W05001271,W04000838,W31000001,CF104AJ,CF10 4AJ,CF10 4AJ,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000633
"270108",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"1143",W06000015,51.4764022827148,W99999999,,-3.16594290733337,W01001951,W01001951,W02000423,W02000423,W99999999,W00008808,W00010537,"3D3",W99999999,"319123","1",W11000029,W06000015,"175916",W05001271,W04000838,W31000001,CF104AL,CF10 4AL,CF10 4AL,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000633
"270109",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"1143",W06000015,51.4751396179199,W99999999,,-3.16961193084717,W01001951,W01001951,W02000423,W02000423,W99999999,W00010191,W00010191,"2D1",W99999999,"318866","1",W11000029,W06000015,"175780",W05001271,W04000838,W31000001,CF104AN,CF10 4AN,CF10 4AN,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35002708
"270110",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"1143",W06000015,51.4769325256348,W99999999,,-3.16751194000244,W01001951,W01001951,W02000423,W02000423,W99999999,W00008808,W00010537,"3D3",W99999999,"319015","1",W11000029,W06000015,"175977",W05001271,W04000838,W31000001,CF104AP,CF10 4AP,CF10 4AP,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000632
"270112",W450,W38000130,W99999999,W99999999,W92000004,"200310",,W99999999,"1143",W06000015,51.4747123718262,W99999999,,-3.17099690437317,W01001951,W01001951,W02000423,W02000423,W99999999,W00010191,W00010191,"2D1",W99999999,"318769","1",W11000029,W06000015,"175734",W05001271,W04000838,W31000001,CF104AR,CF10 4AR,CF10 4AR,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35002708
"270113",W450,W38000130,W99999999,W99999999,W92000004,"200306",,W99999999,"1143",W06000015,51.4743194580078,W99999999,,-3.17069888114929,W01001951,W01001951,W02000423,W02000423,W99999999,W00010191,W00010191,"2D1",W99999999,"318789","1",W11000029,W06000015,"175690",W05001271,W04000838,W31000001,CF104AS,CF10 4AS,CF10 4AS,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35002708
"270116",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"1143",W06000015,51.4751739501953,W99999999,,-3.16820096969604,W01001951,W01001951,W02000423,W02000423,W99999999,W00008811,W00008811,"2D2",W99999999,"318964","1",W11000029,W06000015,"175782",W05001271,W04000838,W31000001,CF104AW,CF10 4AW,CF10 4AW,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35002708
"270118",W450,W38000130,W99999999,W99999999,W92000004,"201105",,W99999999,"1143",W06000015,51.4768562316895,W99999999,,-3.16810011863708,W01001951,W01001951,W02000423,W02000423,W99999999,W00008808,W00010580,"3D3",W99999999,"318974","1",W11000029,W06000015,"175969",W05001271,W04000838,W31000001,CF104AZ,CF10 4AZ,CF10 4AZ,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000632
"270119",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"1143",W06000015,51.4784622192383,W99999999,,-3.16374897956848,W01001951,W01001951,W02000423,W02000423,W99999999,W00008808,W00010537,"3D3",W99999999,"319279","1",W11000029,W06000015,"176143",W05001271,W04000838,W31000001,CF104BA,CF10 4BA,CF10 4BA,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000631
"270120",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"1143",W06000015,51.4770431518555,W99999999,,-3.16365599632263,W01001951,W01001951,W02000423,W02000423,W99999999,W00008808,W00010537,"3D3",W99999999,"319283","1",W11000029,W06000015,"175985",W05001271,W04000838,W31000001,CF104BB,CF10 4BB,CF10 4BB,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000631
"270121",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"1143",W06000015,51.4744300842285,W99999999,,-3.16878700256348,W01001951,W01001951,W02000423,W02000423,W99999999,W00008811,W00008811,"2D2",W99999999,"318922","1",W11000029,W06000015,"175700",W05001271,W04000838,W31000001,CF104BD,CF10 4BD,CF10 4BD,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35002708
"270122",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"1143",W06000015,51.4770927429199,W99999999,,-3.16685390472412,W01001951,W01001951,W02000423,W02000423,W99999999,W00008808,W00010537,"3D3",W99999999,"319061","1",W11000029,W06000015,"175994",W05001271,W04000838,W31000001,CF104BE,CF10 4BE,CF10 4BE,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000632
"270123",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"1143",W06000015,51.4734916687012,W99999999,,-3.16638803482056,W01001951,W01001951,W02000423,W02000423,W99999999,W00008813,W00008813,"2D1",W99999999,"319087","1",W11000029,W06000015,"175593",W05001271,W04000838,W31000001,CF104BH,CF10 4BH,CF10 4BH,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35002708
"270124",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"1143",W06000015,51.4739685058594,W99999999,,-3.16735005378723,W01001951,W01001951,W02000423,W02000423,W99999999,W00008813,W00008813,"2D1",W99999999,"319021","1",W11000029,W06000015,"175647",W05001271,W04000838,W31000001,CF104BJ,CF10 4BJ,CF10 4BJ,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35002708
"270125",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"1143",W06000015,51.4736518859863,W99999999,,-3.16824889183044,W01001951,W01001951,W02000423,W02000423,W99999999,W00008813,W00008813,"2D1",W99999999,"318958","1",W11000029,W06000015,"175613",W05001271,W04000838,W31000001,CF104BL,CF10 4BL,CF10 4BL,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35002708
"270127",W450,W38000130,W99999999,W99999999,W92000004,"201112",,W99999999,"1143",W06000015,51.4773445129395,W99999999,,-3.16766691207886,W01001951,W01001951,W02000423,W02000423,W99999999,W00008808,W00010537,"3D3",W99999999,"319005","1",W11000029,W06000015,"176023",W05001271,W04000838,W31000001,CF104BP,CF10 4BP,CF10 4BP,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000632
