OBJECTID,BUA11,BUASD11,CALNCV,CED,CTRY,DOINTR,DOTERM,ICB,IMD,ITL,LAT,LEP1,LEP2,LONG,LSOA11,LSOA21,MSOA11,MSOA21,NHSER,OA11,OA21,OAC11,OSCTY,OSEAST1M,OSGRDIND,OSHLTHAU,OSLAUA,OSNRTH1M,OSWARD,PARISH,PARK,PCD,PCD2,PCDS,PCON,PFA,RGN,RU11IND,RUC21IND,SICBL,TTWA,USERTYPE,WZ11
"270577",W450,W38000130,W99999999,W99999999,W92000004,"201608",,W99999999,"347",W06000015,51.4752388000488,W99999999,,-3.18594288825989,W01001764,W01001764,W02000410,W02000410,W99999999,W00009983,W00009983,3A2,W99999999,"317732","1",W11000029,W06000015,"175809",W05001279,W04000847,W31000001,CF116BH,CF11 6BH,CF11 6BH,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35002636
"270579",W450,W38000130,W99999999,W99999999,W92000004,"201911",,W99999999,"426",W06000015,51.4692840576172,W99999999,,-3.18797707557678,W01001767,W01001767,W02000410,W02000410,W99999999,W00009095,W00009095,4B1,W99999999,"317580","1",W11000029,W06000015,"175149",W05001279,W04000847,W31000001,CF116BN,CF11 6BN,CF11 6BN,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35002638
"270581",W450,W38000130,W99999999,W99999999,W92000004,"201108",,W99999999,"256",W06000015,51.4745788574219,W99999999,,-3.18634295463562,W01001766,W01001766,W02000410,W02000410,W99999999,W00009129,W00009129,4B1,W99999999,"317703","1",W11000029,W06000015,"175736",W05001279,W04000847,W31000001,CF116DA,CF11 6DA,CF11 6DA,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35002636
"270583",W450,W38000130,W99999999,W99999999,W92000004,"201210",,W99999999,"347",W06000015,51.4755516052246,W99999999,,-3.18767905235291,W01001764,W01001764,W02000410,W02000410,W99999999,W00009983,W00009983,3A2,W99999999,"317612","1",W11000029,W06000015,"175846",W05001279,W04000847,W31000001,CF116DD,CF11 6DD,CF11 6DD,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35002636
"270584",W450,W38000130,W99999999,W99999999,W92000004,"201110",,W99999999,"347",W06000015,51.4749641418457,W99999999,,-3.18642497062683,W01001764,W01001764,W02000410,W02000410,W99999999,W00009983,W00009983,3A2,W99999999,"317698","1",W11000029,W06000015,"175779",W05001279,W04000847,W31000001,CF116DL,CF11 6DL,CF11 6DL,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35002636
"270616",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"240",W06000015,51.469409942627,W99999999,,-3.1868999004364,W01001768,W01001768,W02000410,W02000410,W99999999,W00009105,W00009105,4B1,W99999999,"317655","1",W11000029,W06000015,"175162",W05001279,W04000847,W31000001,CF116FR,CF11 6FR,CF11 6FR,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35002638
"270617",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"426",W06000015,51.4686584472656,W99999999,,-3.18817591667175,W01001767,W01001767,W02000410,W02000410,W99999999,W00009104,W00009104,4B1,W99999999,"317565","1",W11000029,W06000015,"175080",W05001279,W04000847,W31000001,CF116FS,CF11 6FS,CF11 6FS,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35002638
"270648",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"347",W06000015,51.4717330932617,W99999999,,-3.18314504623413,W01001764,W01001764,W02000410,W02000410,W99999999,W00009131,W00009131,4B1,W99999999,"317920","1",W11000029,W06000015,"175416",W05001279,W04000847,W31000001,CF116JT,CF11 6JT,CF11 6JT,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35002636
"270649",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"323",W06000015,51.4709548950195,W99999999,,-3.18436288833618,W01001765,W01001765,W02000410,W02000410,W99999999,W00009132,W00009132,4B1,W99999999,"317834","1",W11000029,W06000015,"175331",W05001279,W04000847,W31000001,CF116JU,CF11 6JU,CF11 6JU,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35002636
"270650",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"323",W06000015,51.4702606201172,W99999999,,-3.18556904792786,W01001765,W01001765,W02000410,W02000410,W99999999,W00009132,W00009132,4B1,W99999999,"317749","1",W11000029,W06000015,"175255",W05001279,W04000847,W31000001,CF116JW,CF11 6JW,CF11 6JW,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35002636
