OBJECTID,BUA11,BUASD11,CALNCV,CED,CTRY,DOINTR,DOTERM,ICB,IMD,ITL,LAT,LEP1,LEP2,LONG,LSOA11,LSOA21,MSOA11,MSOA21,NHSER,OA11,OA21,OAC11,OSCTY,OSEAST1M,OSGRDIND,OSHLTHAU,OSLAUA,OSNRTH1M,OSWARD,PARISH,PARK,PCD,PCD2,PCDS,PCON,PFA,RGN,RU11IND,RUC21IND,SICBL,TTWA,USERTYPE,WZ11
"169223",E630,E35001261,E56000033,E99999999,E92000001,"198001",,E54000039,"14010",E06000023,51.4926376342773,E37000037,,-2.60544991493225,E01014720,E01014720,E02003017,E02003017,E40000006,E00074351,E00074351,5B3,E99999999,"358063","1",E18000010,E06000023,"0177251",E05010913,E43000019,E65000001,BS105DL,BS10 5DL,BS10 5DL,E14001134,E23000036,E12000009,C1,UN1,E38000222,E30000180,"0",E33047321
"169227",E630,E35001261,E56000033,E99999999,E92000001,"198001",,E54000039,"14010",E06000023,51.4943542480469,E37000037,,-2.60223197937012,E01014720,E01014720,E02003017,E02003017,E40000006,E00074341,E00074341,5A1,E99999999,"358288","1",E18000010,E06000023,"0177440",E05010913,E43000019,E65000001,BS105DT,BS10 5DT,BS10 5DT,E14001134,E23000036,E12000009,C1,UN1,E38000222,E30000180,"0",E33047321
"169228",E630,E35001261,E56000033,E99999999,E92000001,"198001",,E54000039,"14010",E06000023,51.4951286315918,E37000037,,-2.60178089141846,E01014720,E01014720,E02003017,E02003017,E40000006,E00074341,E00074341,5A1,E99999999,"358320","1",E18000010,E06000023,"0177526",E05010913,E43000019,E65000001,BS105DU,BS10 5DU,BS10 5DU,E14001134,E23000036,E12000009,C1,UN1,E38000222,E30000180,"0",E33047321
"169229",E630,E35001261,E56000033,E99999999,E92000001,"198001",,E54000039,"14010",E06000023,51.4932746887207,E37000037,,-2.60355710983276,E01014720,E01014720,E02003017,E02003017,E40000006,E00074351,E00074351,5B3,E99999999,"358195","1",E18000010,E06000023,"0177321",E05010913,E43000019,E65000001,BS105DW,BS10 5DW,BS10 5DW,E14001134,E23000036,E12000009,C1,UN1,E38000222,E30000180,"0",E33047321
"169230",E630,E35001261,E56000033,E99999999,E92000001,"198001",,E54000039,"14010",E06000023,51.4951782226562,E37000037,,-2.60101795196533,E01014720,E01014720,E02003017,E02003017,E40000006,E00074341,E00074341,5A1,E99999999,"358373","1",E18000010,E06000023,"0177531",E05010913,E43000019,E65000001,BS105DX,BS10 5DX,BS10 5DX,E14001134,E23000036,E12000009,C1,UN1,E38000222,E30000180,"0",E33047321
"169231",E630,E35001261,E56000033,E99999999,E92000001,"198001",,E54000039,"14010",E06000023,51.4955291748047,E37000037,,-2.60097908973694,E01014720,E01014720,E02003017,E02003017,E40000006,E00074341,E00074341,5A1,E99999999,"358376","1",E18000010,E06000023,"0177570",E05010913,E43000019,E65000001,BS105DY,BS10 5DY,BS10 5DY,E14001134,E23000036,E12000009,C1,UN1,E38000222,E30000180,"0",E33047321
"169232",E630,E35001261,E56000033,E99999999,E92000001,"198001",,E54000039,"14010",E06000023,51.4954376220703,E37000037,,-2.60120892524719,E01014720,E01014720,E02003017,E02003017,E40000006,E00074341,E00074341,5A1,E99999999,"358360","1",E18000010,E06000023,"0177560",E05010913,E43000019,E65000001,BS105DZ,BS10 5DZ,BS10 5DZ,E14001134,E23000036,E12000009,C1,UN1,E38000222,E30000180,"0",E33047321
"169235",E630,E35001261,E56000033,E99999999,E92000001,"198001",,E54000039,"14010",E06000023,51.4948844909668,E37000037,,-2.60223889350891,E01014720,E01014720,E02003017,E02003017,E40000006,E00074341,E00074341,5A1,E99999999,"358288","1",E18000010,E06000023,"0177499",E05010913,E43000019,E65000001,BS105EE,BS10 5EE,BS10 5EE,E14001134,E23000036,E12000009,C1,UN1,E38000222,E30000180,"0",E33047321
"169236",E630,E35001261,E56000033,E99999999,E92000001,"198001",,E54000039,"14010",E06000023,51.4954719543457,E37000037,,-2.60290908813477,E01014720,E01014720,E02003017,E02003017,E40000006,E00074341,E00074341,5A1,E99999999,"358242","1",E18000010,E06000023,"0177565",E05010913,E43000019,E65000001,BS105EF,BS10 5EF,BS10 5EF,E14001134,E23000036,E12000009,C1,UN1,E38000222,E30000180,"0",E33047321
"169237",E630,E35001261,E56000033,E99999999,E92000001,"198001",,E54000039,"14010",E06000023,51.4958038330078,E37000037,,-2.60184693336487,E01014720,E01014720,E02003017,E02003017,E40000006,E00074341,E00074341,5A1,E99999999,"358316","1",E18000010,E06000023,"0177601",E05010913,E43000019,E65000001,BS105EG,BS10 5EG,BS10 5EG,E14001134,E23000036,E12000009,C1,UN1,E38000222,E30000180,"0",E33047321
