OBJECTID,BUA11,BUASD11,CALNCV,CED,CTRY,DOINTR,DOTERM,ICB,IMD,ITL,LAT,LEP1,LEP2,LONG,LSOA11,LSOA21,MSOA11,MSOA21,NHSER,OA11,OA21,OAC11,OSCTY,OSEAST1M,OSGRDIND,OSHLTHAU,OSLAUA,OSNRTH1M,OSWARD,PARISH,PARK,PCD,PCD2,PCDS,PCON,PFA,RGN,RU11IND,RUC21IND,SICBL,TTWA,USERTYPE,WZ11
"1712276",E630,E35999999,E56000005,E99999999,E92000001,"198001",,E54000008,"21038",E06000007,53.4122314453125,E37000003,,-2.55885100364685,E01012540,E01012540,E02002596,E02002596,E40000010,E00063266,E00063266,8C1,E99999999,"362950","1",E18000002,E06000007,"0390746",E05011041,E04000330,E65000001,WA2 0AB,WA2  0AB,WA2 0AB,E14001564,E23000006,E12000002,C1,UN1,E38000194,E30000284,"0",E33006999
"1712280",E630,E35999999,E56000005,E99999999,E92000001,"198001",,E54000008,"21038",E06000007,53.4150123596191,E37000003,,-2.56126499176025,E01012540,E01012540,E02002596,E02002596,E40000010,E00063259,E00063259,6B3,E99999999,"362792","1",E18000002,E06000007,"0391057",E05011041,E04000330,E65000001,WA2 0AG,WA2  0AG,WA2 0AG,E14001564,E23000006,E12000002,C1,UN1,E38000194,E30000284,"0",E33007000
"1712281",E630,E35999999,E56000005,E99999999,E92000001,"198001",,E54000008,"15196",E06000007,53.4176368713379,E37000003,,-2.5637059211731,E01012542,E01012542,E02002596,E02002596,E40000010,E00063254,E00063254,6B3,E99999999,"362632","1",E18000002,E06000007,"0391350",E05011041,E04000330,E65000001,WA2 0AH,WA2  0AH,WA2 0AH,E14001564,E23000006,E12000002,C1,UN1,E38000194,E30000284,"0",E33006998
"1712282",E630,E35999999,E56000005,E99999999,E92000001,"198001",,E54000008,"21038",E06000007,53.4169921875,E37000003,,-2.56303596496582,E01012540,E01012540,E02002596,E02002596,E40000010,E00063259,E00063259,6B3,E99999999,"362676","1",E18000002,E06000007,"0391278",E05011041,E04000330,E65000001,WA2 0AJ,WA2  0AJ,WA2 0AJ,E14001564,E23000006,E12000002,C1,UN1,E38000194,E30000284,"0",E33007000
"1712283",E630,E35999999,E56000005,E99999999,E92000001,"198001",,E54000008,"15196",E06000007,53.4176025390625,E37000003,,-2.56343507766724,E01012542,E01012542,E02002596,E02002596,E40000010,E00063254,E00063254,6B3,E99999999,"362650","1",E18000002,E06000007,"0391346",E05011041,E04000330,E65000001,WA2 0AL,WA2  0AL,WA2 0AL,E14001564,E23000006,E12000002,C1,UN1,E38000194,E30000284,"0",E33006998
"1712284",E630,E35999999,E56000005,E99999999,E92000001,"198510",,E54000008,"21038",E06000007,53.4136619567871,E37000003,,-2.55468702316284,E01012540,E01012540,E02002596,E02002596,E40000010,E00063261,E00063261,6B2,E99999999,"363228","1",E18000002,E06000007,"0390903",E05011041,E04000330,E65000001,WA2 0AN,WA2  0AN,WA2 0AN,E14001564,E23000006,E12000002,C1,UN1,E38000194,E30000284,"0",E33006999
"1712285",E630,E35999999,E56000005,E99999999,E92000001,"198001",,E54000008,"21038",E06000007,53.414981842041,E37000003,,-2.56054210662842,E01012540,E01012540,E02002596,E02002596,E40000010,E00063259,E00063259,6B3,E99999999,"362840","1",E18000002,E06000007,"0391053",E05011041,E04000330,E65000001,WA2 0AP,WA2  0AP,WA2 0AP,E14001564,E23000006,E12000002,C1,UN1,E38000194,E30000284,"0",E33007000
"1712286",E630,E35999999,E56000005,E99999999,E92000001,"198001",,E54000008,"21038",E06000007,53.4168434143066,E37000003,,-2.56226706504822,E01012540,E01012540,E02002596,E02002596,E40000010,E00063259,E00063259,6B3,E99999999,"362727","1",E18000002,E06000007,"0391261",E05011041,E04000330,E65000001,WA2 0AQ,WA2  0AQ,WA2 0AQ,E14001564,E23000006,E12000002,C1,UN1,E38000194,E30000284,"0",E33007000
"1712288",E630,E35999999,E56000005,E99999999,E92000001,"198001",,E54000008,"21038",E06000007,53.4148635864258,E37000003,,-2.55932211875916,E01012540,E01012540,E02002596,E02002596,E40000010,E00063259,E00063259,6B3,E99999999,"362921","1",E18000002,E06000007,"0391039",E05011041,E04000330,E65000001,WA2 0AS,WA2  0AS,WA2 0AS,E14001564,E23000006,E12000002,C1,UN1,E38000194,E30000284,"0",E33007000
"1712289",E630,E35999999,E56000005,E99999999,E92000001,"198001",,E54000008,"21038",E06000007,53.4148864746094,E37000003,,-2.5582389831543,E01012540,E01012540,E02002596,E02002596,E40000010,E00063259,E00063259,6B3,E99999999,"362993","1",E18000002,E06000007,"0391041",E05011041,E04000330,E65000001,WA2 0AT,WA2  0AT,WA2 0AT,E14001564,E23000006,E12000002,C1,UN1,E38000194,E30000284,"0",E33007000
"1712290",E630,E35999999,E56000005,E99999999,E92000001,"198001",,E54000008,"21038",E06000007,53.4167861938477,E37000003,,-2.56292796134949,E01012540,E01012540,E02002596,E02002596,E40000010,E00063259,E00063259,6B3,E99999999,"362683","1",E18000002,E06000007,"0391255",E05011041,E04000330,E65000001,WA2 0AU,WA2  0AU,WA2 0AU,E14001564,E23000006,E12000002,C1,UN1,E38000194,E30000284,"0",E33007000
"1712291",E630,E35999999,E56000005,E99999999,E92000001,"198001",,E54000008,"15196",E06000007,53.416919708252,E37000003,,-2.56169605255127,E01012542,E01012542,E02002596,E02002596,E40000010,E00063252,E00063252,6B2,E99999999,"362765","1",E18000002,E06000007,"0391269",E05011041,E04000330,E65000001,WA2 0AW,WA2  0AW,WA2 0AW,E14001564,E23000006,E12000002,C1,UN1,E38000194,E30000284,"0",E33007000
"1712292",E630,E35999999,E56000005,E99999999,E92000001,"198001",,E54000008,"15196",E06000007,53.4194755554199,E37000003,,-2.55670404434204,E01012542,E01012542,E02002596,E02002596,E40000010,E00063250,E00063250,8A2,E99999999,"363099","1",E18000002,E06000007,"0391551",E05011041,E04000330,E65000001,WA2 0AX,WA2  0AX,WA2 0AX,E14001564,E23000006,E12000002,C1,UN1,E38000194,E30000284,"0",E33007000
"1712293",E630,E35999999,E56000005,E99999999,E92000001,"198001",,E54000008,"15196",E06000007,53.417064666748,E37000003,,-2.55724406242371,E01012542,E01012542,E02002596,E02002596,E40000010,E00063250,E00063250,8A2,E99999999,"363061","1",E18000002,E06000007,"0391283",E05011041,E04000330,E65000001,WA2 0AY,WA2  0AY,WA2 0AY,E14001564,E23000006,E12000002,C1,UN1,E38000194,E30000284,"0",E33007000
"1712294",E630,E35999999,E56000005,E99999999,E92000001,"198001",,E54000008,"15196",E06000007,53.4181747436523,E37000003,,-2.55826711654663,E01012542,E01012542,E02002596,E02002596,E40000010,E00063252,E00063252,6B2,E99999999,"362994","1",E18000002,E06000007,"0391407",E05011041,E04000330,E65000001,WA2 0AZ,WA2  0AZ,WA2 0AZ,E14001564,E23000006,E12000002,C1,UN1,E38000194,E30000284,"0",E33007000
"1712295",E630,E35999999,E56000005,E99999999,E92000001,"198001",,E54000008,"21038",E06000007,53.4132766723633,E37000003,,-2.55782699584961,E01012540,E01012540,E02002596,E02002596,E40000010,E00063266,E00063266,8C1,E99999999,"363019","1",E18000002,E06000007,"0390862",E05011041,E04000330,E65000001,WA2 0BA,WA2  0BA,WA2 0BA,E14001564,E23000006,E12000002,C1,UN1,E38000194,E30000284,"0",E33006999
"1712297",E630,E35999999,E56000005,E99999999,E92000001,"198001",,E54000008,"21038",E06000007,53.4125480651855,E37000003,,-2.55792188644409,E01012540,E01012540,E02002596,E02002596,E40000010,E00063266,E00063266,8C1,E99999999,"363012","1",E18000002,E06000007,"0390781",E05011041,E04000330,E65000001,WA2 0BD,WA2  0BD,WA2 0BD,E14001564,E23000006,E12000002,C1,UN1,E38000194,E30000284,"0",E33006999
"1712298",E630,E35999999,E56000005,E99999999,E92000001,"198001",,E54000008,"21038",E06000007,53.4127616882324,E37000003,,-2.55487108230591,E01012540,E01012540,E02002596,E02002596,E40000010,E00063261,E00063261,6B2,E99999999,"363215","1",E18000002,E06000007,"0390803",E05011041,E04000330,E65000001,WA2 0BE,WA2  0BE,WA2 0BE,E14001564,E23000006,E12000002,C1,UN1,E38000194,E30000284,"0",E33006999
"1712300",E630,E35999999,E56000005,E99999999,E92000001,"198001",,E54000008,"21038",E06000007,53.4127616882324,E37000003,,-2.5569920539856,E01012540,E01012540,E02002596,E02002596,E40000010,E00063266,E00063266,8C1,E99999999,"363074","1",E18000002,E06000007,"0390804",E05011041,E04000330,E65000001,WA2 0BG,WA2  0BG,WA2 0BG,E14001564,E23000006,E12000002,C1,UN1,E38000194,E30000284,"0",E33006999
"1712301",E630,E35999999,E56000005,E99999999,E92000001,"198001",,E54000008,"25322",E06000007,53.4129829406738,E37000003,,-2.5519700050354,E01012543,E01012543,E02002596,E02002596,E40000010,E00173150,E00173150,5A1,E99999999,"363408","1",E18000002,E06000007,"0390826",E05011041,E04000330,E65000001,WA2 0BH,WA2  0BH,WA2 0BH,E14001564,E23000006,E12000002,C1,UN1,E38000194,E30000284,"0",E33006999
