OBJECTID,BUA11,BUASD11,CALNCV,CED,CTRY,DOINTR,DOTERM,ICB,IMD,ITL,LAT,LEP1,LEP2,LONG,LSOA11,LSOA21,MSOA11,MSOA21,NHSER,OA11,OA21,OAC11,OSCTY,OSEAST1M,OSGRDIND,OSHLTHAU,OSLAUA,OSNRTH1M,OSWARD,PARISH,PARK,PCD,PCD2,PCDS,PCON,PFA,RGN,RU11IND,RUC21IND,SICBL,TTWA,USERTYPE,WZ11
"7010",S999,S99999999,S99999999,S99999999,S92000003,"199008",,S99999999,"4515",S30000027,56.8339424133301,S99999999,,-2.46424698829651,S01006805,S01013798,S02001287,S02002568,S99999999,S00091461,S00139326,5A2,S99999999,"371771","1",S08000020,S12000034,"771483",S13002866,S99999999,S99999999,AB301AA,AB30 1AA,AB30 1AA,S14000111,S23000009,S99999999,"6",,S03000013,S22000047,"0",S34003251
"7011",S999,S99999999,S99999999,S99999999,S92000003,"199008",,S99999999,"4515",S30000027,56.8340301513672,S99999999,,-2.46465802192688,S01006805,S01013798,S02001287,S02002568,S99999999,S00091461,S00139326,5A2,S99999999,"371746","1",S08000020,S12000034,"771493",S13002866,S99999999,S99999999,AB301AB,AB30 1AB,AB30 1AB,S14000111,S23000009,S99999999,"6",,S03000013,S22000047,"0",S34003251
"7012",S999,S99999999,S99999999,S99999999,S92000003,"199008",,S99999999,"5662",S30000027,56.8347129821777,S99999999,,-2.46487903594971,S01006801,S01013794,S02001287,S02002568,S99999999,S00092596,S00139321,1C3,S99999999,"371733","1",S08000020,S12000034,"771569",S13002866,S99999999,S99999999,AB301AD,AB30 1AD,AB30 1AD,S14000111,S23000009,S99999999,"6",,S03000013,S22000047,"0",S34003331
"7013",S999,S99999999,S99999999,S99999999,S92000003,"199008",,S99999999,"5662",S30000027,56.8349800109863,S99999999,,-2.4631290435791,S01006801,S01013794,S02001287,S02002568,S99999999,S00092596,S00139321,1C3,S99999999,"371840","1",S08000020,S12000034,"771598",S13002866,S99999999,S99999999,AB301AE,AB30 1AE,AB30 1AE,S14000111,S23000009,S99999999,"6",,S03000013,S22000047,"0",S34003331
"7014",S999,S99999999,S99999999,S99999999,S92000003,"200206",,S99999999,"5662",S30000027,56.8364868164062,S99999999,,-2.46163988113403,S01006801,S01013794,S02001287,S02002568,S99999999,S00092596,S00139321,1C3,S99999999,"371932","1",S08000020,S12000034,"771765",S13002866,S99999999,S99999999,AB301AG,AB30 1AG,AB30 1AG,S14000111,S23000009,S99999999,"6",,S03000013,S22000047,"0",S34003331
"7015",S999,S99999999,S99999999,S99999999,S92000003,"199008",,S99999999,"5662",S30000027,56.834602355957,S99999999,,-2.46328806877136,S01006801,S01013794,S02001287,S02002568,S99999999,S00092595,S00139327,1A1,S99999999,"371830","1",S08000020,S12000034,"771556",S13002866,S99999999,S99999999,AB301AH,AB30 1AH,AB30 1AH,S14000111,S23000009,S99999999,"6",,S03000013,S22000047,"0",S34003251
"7016",S999,S99999999,S99999999,S99999999,S92000003,"199008",,S99999999,"5662",S30000027,56.8357391357422,S99999999,,-2.46128606796265,S01006801,S01013794,S02001287,S02002568,S99999999,S00092596,S00139321,1C3,S99999999,"371953","1",S08000020,S12000034,"771682",S13002866,S99999999,S99999999,AB301AJ,AB30 1AJ,AB30 1AJ,S14000111,S23000009,S99999999,"6",,S03000013,S22000047,"0",S34003331
"7017",S999,S99999999,S99999999,S99999999,S92000003,"199008",,S99999999,"4515",S30000027,56.8340682983398,S99999999,,-2.46349501609802,S01006805,S01013798,S02001287,S02002568,S99999999,S00091463,S00139330,1B1,S99999999,"371817","1",S08000020,S12000034,"771497",S13002866,S99999999,S99999999,AB301AL,AB30 1AL,AB30 1AL,S14000111,S23000009,S99999999,"6",,S03000013,S22000047,"0",S34003251
"7018",S999,S99999999,S99999999,S99999999,S92000003,"199008",,S99999999,"4515",S30000027,56.8320350646973,S99999999,,-2.46523904800415,S01006805,S01013798,S02001287,S02002568,S99999999,S00092432,S00139332,1B2,S99999999,"371709","1",S08000020,S12000034,"771271",S13002866,S99999999,S99999999,AB301AN,AB30 1AN,AB30 1AN,S14000111,S23000009,S99999999,"6",,S03000013,S22000047,"0",S34003251
"7019",S999,S99999999,S99999999,S99999999,S92000003,"199008",,S99999999,"4515",S30000027,56.8309745788574,S99999999,,-2.46763491630554,S01006805,S01013798,S02001287,S02002568,S99999999,S00092431,S00139342,8C1,S99999999,"371562","1",S08000020,S12000034,"771154",S13002866,S99999999,S99999999,AB301AP,AB30 1AP,AB30 1AP,S14000111,S23000009,S99999999,"6",,S03000013,S22000047,"0",S34003251
