OBJECTID,BUA11,BUASD11,CALNCV,CED,CTRY,DOINTR,DOTERM,ICB,IMD,ITL,LAT,LEP1,LEP2,LONG,LSOA11,LSOA21,MSOA11,MSOA21,NHSER,OA11,OA21,OAC11,OSCTY,OSEAST1M,OSGRDIND,OSHLTHAU,OSLAUA,OSNRTH1M,OSWARD,PARISH,PARK,PCD,PCD2,PCDS,PCON,PFA,RGN,RU11IND,RUC21IND,SICBL,TTWA,USERTYPE,WZ11
"7022",S999,S99999999,S99999999,S99999999,S92000003,"199008",,S99999999,"5662",S30000027,56.8325271606445,S99999999,,-2.48200988769531,S01006801,S01013806,S02001287,S02002570,S99999999,S00091342,S00139297,1A1,S99999999,"370686","1",S08000020,S12000034,"771333",S13002866,S99999999,S99999999,AB301AS,AB30 1AS,AB30 1AS,S14000111,S23000009,S99999999,"6",,S03000013,S22000047,"0",S34003270
"7023",S999,S99999999,S99999999,S99999999,S92000003,"199008",,S99999999,"5662",S30000027,56.821117401123,S99999999,,-2.5044379234314,S01006801,S01013806,S02001287,S02002570,S99999999,S00091342,S00139297,1A1,S99999999,"369308","1",S08000020,S12000034,"770073",S13002866,S99999999,S99999999,AB301AT,AB30 1AT,AB30 1AT,S14000111,S23000009,S99999999,"6",,S03000013,S22000047,"0",S34003270
"7024",S999,S99999999,S99999999,S99999999,S92000003,"199008",,S99999999,"5662",S30000027,56.8177261352539,S99999999,,-2.4991021156311,S01006801,S01013806,S02001287,S02002570,S99999999,S00091342,S00139297,1A1,S99999999,"369631","1",S08000020,S12000034,"769693",S13002866,S99999999,S99999999,AB301AU,AB30 1AU,AB30 1AU,S14000111,S23000009,S99999999,"6",,S03000013,S22000047,"0",S34003270
"7028",S999,S99999999,S99999999,S99999999,S92000003,"199008",,S99999999,"5662",S30000027,56.8276023864746,S99999999,,-2.50072407722473,S01006801,S01013806,S02001287,S02002570,S99999999,S00091342,S00139297,1A1,S99999999,"369540","1",S08000020,S12000034,"770793",S13002866,S99999999,S99999999,AB301AZ,AB30 1AZ,AB30 1AZ,S14000111,S23000009,S99999999,"6",,S03000013,S22000047,"0",S34003270
"7067",S999,S99999999,S99999999,S99999999,S92000003,"199008",,S99999999,"5662",S30000027,56.8344268798828,S99999999,,-2.50096297264099,S01006801,S01013806,S02001287,S02002570,S99999999,S00091342,S00139297,1A1,S99999999,"369531","1",S08000020,S12000034,"771553",S13002866,S99999999,S99999999,AB301DY,AB30 1DY,AB30 1DY,S14000111,S23000009,S99999999,"6",,S03000013,S22000047,"0",S34003270
"7068",S999,S99999999,S99999999,S99999999,S92000003,"199512",,S99999999,"5662",S30000027,56.8482246398926,S99999999,,-2.4719820022583,S01006801,S01013806,S02001287,S02002570,S99999999,S00091342,S00139297,1A1,S99999999,"371310","1",S08000020,S12000034,"773076",S13002866,S99999999,S99999999,AB301DZ,AB30 1DZ,AB30 1DZ,S14000111,S23000009,S99999999,"6",,S03000013,S22000047,"0",S34003270
"7069",S999,S99999999,S99999999,S99999999,S92000003,"199008",,S99999999,"5662",S30000027,56.8434448242188,S99999999,,-2.50829601287842,S01006801,S01013806,S02001287,S02002570,S99999999,S00091342,S00139297,1A1,S99999999,"369091","1",S08000020,S12000034,"772560",S13002866,S99999999,S99999999,AB301EA,AB30 1EA,AB30 1EA,S14000111,S23000009,S99999999,"6",,S03000013,S22000047,"0",S34003270
"7071",S999,S99999999,S99999999,S99999999,S92000003,"199008",,S99999999,"5662",S30000027,56.842342376709,S99999999,,-2.5204439163208,S01006801,S01013806,S02001287,S02002570,S99999999,S00091340,S00139290,1A3,S99999999,"368349","1",S08000020,S12000034,"772443",S13002866,S99999999,S99999999,AB301ED,AB30 1ED,AB30 1ED,S14000111,S23000009,S99999999,"6",,S03000013,S22000047,"0",S34003331
"7072",S999,S99999999,S99999999,S99999999,S92000003,"199008",,S99999999,"5662",S30000027,56.853458404541,S99999999,,-2.52177906036377,S01006801,S01013806,S02001287,S02002570,S99999999,S00091340,S00139290,1A3,S99999999,"368277","1",S08000020,S12000034,"773681",S13002866,S99999999,S99999999,AB301EE,AB30 1EE,AB30 1EE,S14000111,S23000009,S99999999,"6",,S03000013,S22000047,"0",S34003331
"7076",S999,S99999999,S99999999,S99999999,S92000003,"199008",,S99999999,"5662",S30000027,56.8540954589844,S99999999,,-2.48864889144897,S01006801,S01013806,S02001287,S02002570,S99999999,S00091340,S00139290,1A3,S99999999,"370298","1",S08000020,S12000034,"773737",S13002866,S99999999,S99999999,AB301EJ,AB30 1EJ,AB30 1EJ,S14000111,S23000009,S99999999,"6",,S03000013,S22000047,"0",S34003331
