OBJECTID,BUA11,BUASD11,CALNCV,CED,CTRY,DOINTR,DOTERM,ICB,IMD,ITL,LAT,LEP1,LEP2,LONG,LSOA11,LSOA21,MSOA11,MSOA21,NHSER,OA11,OA21,OAC11,OSCTY,OSEAST1M,OSGRDIND,OSHLTHAU,OSLAUA,OSNRTH1M,OSWARD,PARISH,PARK,PCD,PCD2,PCDS,PCON,PFA,RGN,RU11IND,RUC21IND,SICBL,TTWA,USERTYPE,WZ11
"1120983",,W38999999,W99999999,W99999999,W92000004,"198001",,W99999999,"1370",W06000021,51.7986373901367,W99999999,,-3.09427404403687,W01001569,W01001569,W02000338,W02000338,W99999999,W00008177,W00008177,1A2,W99999999,"324637","1",W11000028,W06000021,"0211676",W05001779,W04001069,W18000001,NP4 9SS,NP4  9SS,NP4 9SS,W07000101,W15000002,W99999999,D1,RSF1,W11000028,W22000029,"0",W35002334
"1122238",W450,W38999999,W99999999,W99999999,W92000004,"198001",,W99999999,"1803",W06000021,51.826042175293,W99999999,,-3.0846209526062,W01001561,W01001561,W02000338,W02000338,W99999999,W00008142,W00008142,6A3,W99999999,"325348","1",W11000028,W06000021,"0214714",W05001778,W04001068,W18000001,NP7 0AA,NP7  0AA,NP7 0AA,W07000101,W15000002,W99999999,D1,RSF1,W11000028,W22000029,"0",W35002333
"1122239",W450,W38999999,W99999999,W99999999,W92000004,"198001",,W99999999,"1803",W06000021,51.8256645202637,W99999999,,-3.08437991142273,W01001561,W01001561,W02000338,W02000338,W99999999,W00008142,W00008142,6A3,W99999999,"325364","1",W11000028,W06000021,"0214672",W05001778,W04001068,W18000001,NP7 0AB,NP7  0AB,NP7 0AB,W07000101,W15000002,W99999999,D1,RSF1,W11000028,W22000029,"0",W35002333
"1122240",W450,W38999999,W99999999,W99999999,W92000004,"198001",,W99999999,"1803",W06000021,51.8250961303711,W99999999,,-3.0905179977417,W01001561,W01001561,W02000338,W02000338,W99999999,W00008142,W00008142,6A3,W99999999,"324940","1",W11000028,W06000021,"0214615",W05001778,W04001068,W18000001,NP7 0AD,NP7  0AD,NP7 0AD,W07000101,W15000002,W99999999,D1,RSF1,W11000028,W22000029,"0",W35002333
"1122241",W450,W38999999,W99999999,W99999999,W92000004,"198001",,W99999999,"1803",W06000021,51.8250923156738,W99999999,,-3.08604907989502,W01001561,W01001561,W02000338,W02000338,W99999999,W00008142,W00008142,6A3,W99999999,"325248","1",W11000028,W06000021,"0214610",W05001778,W04001068,W18000001,NP7 0AE,NP7  0AE,NP7 0AE,W07000101,W15000002,W99999999,D1,RSF1,W11000028,W22000029,"0",W35002333
"1122242",W450,W38999999,W99999999,W99999999,W92000004,"199512",,W99999999,"1488",W06000021,51.8244094848633,W99999999,,-3.09198188781738,W01001563,W01001563,W02000338,W02000338,W99999999,W00008146,W00008146,"7D1",W99999999,"324838","1",W11000028,W06000021,"0214540",W05001778,W04001068,W18000001,NP7 0AF,NP7  0AF,NP7 0AF,W07000101,W15000002,W99999999,D1,RLF1,W11000028,W22000029,"0",W35002332
"1122243",W450,W38999999,W99999999,W99999999,W92000004,"198001",,W99999999,"1803",W06000021,51.8250579833984,W99999999,,-3.08797788619995,W01001561,W01001561,W02000338,W02000338,W99999999,W00008142,W00008142,6A3,W99999999,"325115","1",W11000028,W06000021,"0214608",W05001778,W04001068,W18000001,NP7 0AG,NP7  0AG,NP7 0AG,W07000101,W15000002,W99999999,D1,RSF1,W11000028,W22000029,"0",W35002333
"1122244",W450,W38999999,W99999999,W99999999,W92000004,"198001",,W99999999,"1803",W06000021,51.8245544433594,W99999999,,-3.08885097503662,W01001561,W01001561,W02000338,W02000338,W99999999,W00008142,W00008142,6A3,W99999999,"325054","1",W11000028,W06000021,"0214553",W05001778,W04001068,W18000001,NP7 0AH,NP7  0AH,NP7 0AH,W07000101,W15000002,W99999999,D1,RSF1,W11000028,W22000029,"0",W35002333
"1122245",W450,W38999999,W99999999,W99999999,W92000004,"199007",,W99999999,"1803",W06000021,51.825008392334,W99999999,,-3.09145903587341,W01001561,W01001561,W02000338,W02000338,W99999999,W00008142,W00008142,6A3,W99999999,"324875","1",W11000028,W06000021,"0214606",W05001778,W04001068,W18000001,NP7 0AJ,NP7  0AJ,NP7 0AJ,W07000101,W15000002,W99999999,D1,RSF1,W11000028,W22000029,"0",W35002333
"1122246",W450,W38999999,W99999999,W99999999,W92000004,"198001",,W99999999,"1488",W06000021,51.8261566162109,W99999999,,-3.09066009521484,W01001563,W01001563,W02000338,W02000338,W99999999,W00008146,W00008146,"7D1",W99999999,"324932","1",W11000028,W06000021,"0214733",W05001778,W04001068,W18000001,NP7 0AL,NP7  0AL,NP7 0AL,W07000101,W15000002,W99999999,D1,RLF1,W11000028,W22000029,"0",W35002332
"1122247",W450,W38999999,W99999999,W99999999,W92000004,"198001",,W99999999,"1803",W06000021,51.826229095459,W99999999,,-3.08873200416565,W01001561,W01001561,W02000338,W02000338,W99999999,W00008142,W00008142,6A3,W99999999,"325065","1",W11000028,W06000021,"0214739",W05001778,W04001068,W18000001,NP7 0AN,NP7  0AN,NP7 0AN,W07000101,W15000002,W99999999,D1,RSF1,W11000028,W22000029,"0",W35002333
"1122248",W450,W38999999,W99999999,W99999999,W92000004,"198001",,W99999999,"1488",W06000021,51.825252532959,W99999999,,-3.09229207038879,W01001563,W01001563,W02000338,W02000338,W99999999,W00008146,W00008146,"7D1",W99999999,"324818","1",W11000028,W06000021,"0214634",W05001778,W04001068,W18000001,NP7 0AP,NP7  0AP,NP7 0AP,W07000101,W15000002,W99999999,D1,RLF1,W11000028,W22000029,"0",W35002332
"1122249",W450,W38999999,W99999999,W99999999,W92000004,"200807",,W99999999,"959",W06000021,51.8057289123535,W99999999,,-3.13133001327515,W01001562,W01001562,W02000338,W02000338,W99999999,W00008137,W00008137,6B2,W99999999,"322094","1",W11000028,W06000021,"0212504",W05001778,W04001068,W18000001,NP7 0AQ,NP7  0AQ,NP7 0AQ,W07000101,W15000002,W99999999,E1,RSF1,W11000028,W22000029,"0",W35002333
"1122250",W450,W38999999,W99999999,W99999999,W92000004,"198001",,W99999999,"1803",W06000021,51.8251686096191,W99999999,,-3.09352397918701,W01001561,W01001561,W02000338,W02000338,W99999999,W00008139,W00008139,1C3,W99999999,"324733","1",W11000028,W06000021,"0214626",W05001778,W04001068,W18000001,NP7 0AR,NP7  0AR,NP7 0AR,W07000101,W15000002,W99999999,D1,RLF1,W11000028,W22000029,"0",W35002332
