OBJECTID,BUA11,BUASD11,CALNCV,CED,CTRY,DOINTR,DOTERM,ICB,IMD,ITL,LAT,LEP1,LEP2,LONG,LSOA11,LSOA21,MSOA11,MSOA21,NHSER,OA11,OA21,OAC11,OSCTY,OSEAST1M,OSGRDIND,OSHLTHAU,OSLAUA,OSNRTH1M,OSWARD,PARISH,PARK,PCD,PCD2,PCDS,PCON,PFA,RGN,RU11IND,RUC21IND,SICBL,TTWA,USERTYPE,WZ11
"269784",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"999",W06000015,51.4791030883789,W99999999,,-3.17809391021729,W01001941,W01002019,W02000398,W02000398,W99999999,W00010121,W00010121,2B2,W99999999,"318284","1",W11000029,W06000015,"176230",W05001274,W04000841,W31000001,CF101AA,CF10 1AA,CF10 1AA,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000793
"269785",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"999",W06000015,51.4786376953125,W99999999,,-3.1779088973999,W01001941,W01002019,W02000398,W02000398,W99999999,W00010121,W00010121,2B2,W99999999,"318296","1",W11000029,W06000015,"176178",W05001274,W04000841,W31000001,CF101AB,CF10 1AB,CF10 1AB,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000798
"269786",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"999",W06000015,51.4780464172363,W99999999,,-3.17747592926025,W01001941,W01002019,W02000398,W02000398,W99999999,W00010208,W00010208,2B2,W99999999,"318325","1",W11000029,W06000015,"176112",W05001274,W04000841,W31000001,CF101AD,CF10 1AD,CF10 1AD,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000835
"269787",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"999",W06000015,51.4784126281738,W99999999,,-3.17699599266052,W01001941,W01002019,W02000398,W02000398,W99999999,W00010208,W00010208,2B2,W99999999,"318359","1",W11000029,W06000015,"176152",W05001274,W04000841,W31000001,CF101AE,CF10 1AE,CF10 1AE,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000835
"269788",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"999",W06000015,51.4787216186523,W99999999,,-3.17740702629089,W01001941,W01002019,W02000398,W02000398,W99999999,W00010121,W00010121,2B2,W99999999,"318331","1",W11000029,W06000015,"176187",W05001274,W04000841,W31000001,CF101AF,CF10 1AF,CF10 1AF,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000798
"269789",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"999",W06000015,51.4793663024902,W99999999,,-3.17784094810486,W01001941,W01002019,W02000398,W02000398,W99999999,W00010121,W00010121,2B2,W99999999,"318302","1",W11000029,W06000015,"176259",W05001274,W04000841,W31000001,CF101AG,CF10 1AG,CF10 1AG,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000793
"269790",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"999",W06000015,51.4793395996094,W99999999,,-3.17678999900818,W01001941,W01002019,W02000398,W02000398,W99999999,W00010121,W00010121,2B2,W99999999,"318375","1",W11000029,W06000015,"176255",W05001274,W04000841,W31000001,CF101AH,CF10 1AH,CF10 1AH,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000794
"269791",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"999",W06000015,51.4783706665039,W99999999,,-3.17590093612671,W01001941,W01002019,W02000398,W02000398,W99999999,W00010208,W00010208,2B2,W99999999,"318435","1",W11000029,W06000015,"176146",W05001274,W04000841,W31000001,CF101AJ,CF10 1AJ,CF10 1AJ,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000829
"269792",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"999",W06000015,51.4791221618652,W99999999,,-3.17776298522949,W01001941,W01002019,W02000398,W02000398,W99999999,W00010121,W00010121,2B2,W99999999,"318307","1",W11000029,W06000015,"176232",W05001274,W04000841,W31000001,CF101AL,CF10 1AL,CF10 1AL,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000798
"269793",W450,W38000130,W99999999,W99999999,W92000004,"200701",,W99999999,"999",W06000015,51.476505279541,W99999999,,-3.17510390281677,W01001941,W01002019,W02000398,W02000398,W99999999,W00010208,W00010208,2B2,W99999999,"318487","1",W11000029,W06000015,"175938",W05001274,W04000841,W31000001,CF101AP,CF10 1AP,CF10 1AP,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000831
"269794",W450,W38000130,W99999999,W99999999,W92000004,"201012",,W99999999,"999",W06000015,51.4795188903809,W99999999,,-3.17611694335938,W01001941,W01002019,W02000398,W02000398,W99999999,W00010153,W00010153,2B2,W99999999,"318422","1",W11000029,W06000015,"176274",W05001274,W04000841,W31000001,CF101AQ,CF10 1AQ,CF10 1AQ,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000821
"269795",W450,W38000130,W99999999,W99999999,W92000004,"200409",,W99999999,"833",W06000015,51.4804306030273,W99999999,,-3.18200206756592,W01001939,W01002019,W02000398,W02000398,W99999999,W00010117,W00010584,2B2,W99999999,"318015","1",W11000029,W06000015,"176382",W05001274,W04000841,W31000001,CF101AR,CF10 1AR,CF10 1AR,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000775
"269796",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"999",W06000015,51.4800071716309,W99999999,,-3.17925500869751,W01001941,W01002019,W02000398,W02000398,W99999999,W00010121,W00010121,2B2,W99999999,"318205","1",W11000029,W06000015,"176332",W05001274,W04000841,W31000001,CF101AT,CF10 1AT,CF10 1AT,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000795
"269797",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"999",W06000015,51.480167388916,W99999999,,-3.17862510681152,W01001941,W01002019,W02000398,W02000398,W99999999,W00010121,W00010121,2B2,W99999999,"318249","1",W11000029,W06000015,"176349",W05001274,W04000841,W31000001,CF101AU,CF10 1AU,CF10 1AU,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000795
"269798",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"833",W06000015,51.480884552002,W99999999,,-3.17993998527527,W01001939,W01002019,W02000398,W02000398,W99999999,W00010117,W00010584,2B2,W99999999,"318159","1",W11000029,W06000015,"176430",W05001274,W04000841,W31000001,CF101AW,CF10 1AW,CF10 1AW,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000787
"269799",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"833",W06000015,51.4804725646973,W99999999,,-3.1797559261322,W01001939,W01002019,W02000398,W02000398,W99999999,W00010117,W00010584,2B2,W99999999,"318171","1",W11000029,W06000015,"176384",W05001274,W04000841,W31000001,CF101AX,CF10 1AX,CF10 1AX,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000787
"269800",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"833",W06000015,51.4812278747559,W99999999,,-3.17958903312683,W01001939,W01002019,W02000398,W02000398,W99999999,W00010117,W00010584,2B2,W99999999,"318184","1",W11000029,W06000015,"176468",W05001274,W04000841,W31000001,CF101AY,CF10 1AY,CF10 1AY,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000768
"269801",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"833",W06000015,51.4810791015625,W99999999,,-3.17932605743408,W01001939,W01002019,W02000398,W02000398,W99999999,W00010117,W00010584,2B2,W99999999,"318202","1",W11000029,W06000015,"176451",W05001274,W04000841,W31000001,CF101AZ,CF10 1AZ,CF10 1AZ,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000768
"269802",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"833",W06000015,51.4809532165527,W99999999,,-3.17917799949646,W01001939,W01002019,W02000398,W02000398,W99999999,W00010117,W00010584,2B2,W99999999,"318212","1",W11000029,W06000015,"176437",W05001274,W04000841,W31000001,CF101BA,CF10 1BA,CF10 1BA,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000786
"269803",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"833",W06000015,51.4808349609375,W99999999,,-3.17930507659912,W01001939,W01002019,W02000398,W02000398,W99999999,W00010117,W00010584,2B2,W99999999,"318203","1",W11000029,W06000015,"176424",W05001274,W04000841,W31000001,CF101BB,CF10 1BB,CF10 1BB,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000787
"269804",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"833",W06000015,51.4810905456543,W99999999,,-3.17896604537964,W01001939,W01002019,W02000398,W02000398,W99999999,W00010117,W00010584,2B2,W99999999,"318227","1",W11000029,W06000015,"176452",W05001274,W04000841,W31000001,CF101BD,CF10 1BD,CF10 1BD,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000786
"269805",W450,W38000130,W99999999,W99999999,W92000004,"199906",,W99999999,"833",W06000015,51.4806861877441,W99999999,,-3.17974805831909,W01001939,W01002019,W02000398,W02000398,W99999999,W00010117,W00010584,2B2,W99999999,"318172","1",W11000029,W06000015,"176408",W05001274,W04000841,W31000001,CF101BE,CF10 1BE,CF10 1BE,W07000091,W15000003,W99999999,C1,UN1,W11000029,W22000024,"0",W35000787
