OBJECTID,BUA11,BUASD11,CALNCV,CED,CTRY,DOINTR,DOTERM,ICB,IMD,ITL,LAT,LEP1,LEP2,LONG,LSOA11,LSOA21,MSOA11,MSOA21,NHSER,OA11,OA21,OAC11,OSCTY,OSEAST1M,OSGRDIND,OSHLTHAU,OSLAUA,OSNRTH1M,OSWARD,PARISH,PARK,PCD,PCD2,PCDS,PCON,PFA,RGN,RU11IND,RUC21IND,SICBL,TTWA,USERTYPE,WZ11
"411625",S999,S99999999,S99999999,S99999999,S92000003,"200508",,S99999999,"4542",S30000049,56.4933891296387,S99999999,,-2.97150206565857,S01007798,S01015476,S02001463,S02002867,S99999999,S00099684,S00147393,6B4,S99999999,"340282","1",S08000030,S12000042,"0733902",S13002545,S99999999,S99999999,DD3 0SE,DD3  0SE,DD3 0SE,S14000075,S23000009,S99999999,"1",,S03000039,S22000056,"0",S34004507
"412546",S999,S99999999,S99999999,S99999999,S92000003,"202008",,S99999999,"4229",S30000049,56.4934539794922,S99999999,,-2.90211892127991,S01007791,S01015472,S02001463,S02002867,S99999999,S00099420,S00147327,1B2,S99999999,"344554","1",S08000030,S12000042,"0733851",S13002830,S99999999,S99999999,DD4 0FN,DD4  0FN,DD4 0FN,S14000066,S23000009,S99999999,"6",,S03000039,S22000056,"0",S34004402
"412547",S999,S99999999,S99999999,S99999999,S92000003,"202008",,S99999999,"4229",S30000049,56.4931678771973,S99999999,,-2.90112209320068,S01007791,S01015472,S02001463,S02002867,S99999999,S00099420,S00147436,1B2,S99999999,"344615","1",S08000030,S12000042,"0733818",S13002830,S99999999,S99999999,DD4 0FP,DD4  0FP,DD4 0FP,S14000066,S23000009,S99999999,"6",,S03000039,S22000056,"0",S34004402
"412548",S999,S99999999,S99999999,S99999999,S92000003,"202008",,S99999999,"4229",S30000049,56.4933586120605,S99999999,,-2.89945292472839,S01007791,S01015472,S02001463,S02002867,S99999999,S00099420,S00147436,1B2,S99999999,"344718","1",S08000030,S12000042,"0733838",S13002830,S99999999,S99999999,DD4 0FQ,DD4  0FQ,DD4 0FQ,S14000066,S23000009,S99999999,"6",,S03000039,S22000056,"0",S34004402
"412549",S999,S99999999,S99999999,S99999999,S92000003,"202008",,S99999999,"4229",S30000049,56.4934883117676,S99999999,,-2.90267205238342,S01007791,S01015472,S02001463,S02002867,S99999999,S00099420,S00147327,1B2,S99999999,"344520","1",S08000030,S12000042,"0733855",S13002830,S99999999,S99999999,DD4 0FR,DD4  0FR,DD4 0FR,S14000066,S23000009,S99999999,"6",,S03000039,S22000056,"0",S34004402
"412553",S999,S99999999,S99999999,S99999999,S92000003,"202110",,S99999999,"4229",S30000049,56.4956893920898,S99999999,,-2.90511202812195,S01007791,S01015472,S02001463,S02002867,S99999999,S00099420,S00147327,1B2,S99999999,"344373","1",S08000030,S12000042,"0734102",S13002830,S99999999,S99999999,DD4 0FW,DD4  0FW,DD4 0FW,S14000066,S23000009,S99999999,"6",,S03000039,S22000056,"0",S34004402
"412579",S999,S99999999,S99999999,S99999999,S92000003,"198001",,S99999999,"4229",S30000049,56.4929847717285,S99999999,,-2.91607594490051,S01007791,S01015472,S02001463,S02002867,S99999999,S00099420,S00147327,1B2,S99999999,"343694","1",S08000030,S12000042,"0733810",S13002830,S99999999,S99999999,DD4 0NL,DD4  0NL,DD4 0NL,S14000066,S23000009,S99999999,"6",,S03000039,S22000056,"0",S34004402
"412581",S999,S99999999,S99999999,S99999999,S92000003,"200207",,S99999999,"4229",S30000049,56.4926834106445,S99999999,,-2.90802907943726,S01007791,S01015472,S02001463,S02002867,S99999999,S00099419,S00147434,6B3,S99999999,"344189","1",S08000030,S12000042,"0733770",S13002830,S99999999,S99999999,DD4 0NP,DD4  0NP,DD4 0NP,S14000066,S23000009,S99999999,"1",,S03000039,S22000056,"0",S34004402
"412582",S999,S99999999,S99999999,S99999999,S92000003,"200409",,S99999999,"4229",S30000049,56.4943923950195,S99999999,,-2.90548801422119,S01007791,S01015472,S02001463,S02002867,S99999999,S00099420,S00147327,1B2,S99999999,"344348","1",S08000030,S12000042,"0733958",S13002830,S99999999,S99999999,DD4 0NQ,DD4  0NQ,DD4 0NQ,S14000066,S23000009,S99999999,"6",,S03000039,S22000056,"0",S34004402
"412583",S999,S99999999,S99999999,S99999999,S92000003,"200207",,S99999999,"4229",S30000049,56.493465423584,S99999999,,-2.90915203094482,S01007791,S01015472,S02001463,S02002867,S99999999,S00099421,S00147419,6B4,S99999999,"344121","1",S08000030,S12000042,"0733858",S13002830,S99999999,S99999999,DD4 0NR,DD4  0NR,DD4 0NR,S14000066,S23000009,S99999999,"1",,S03000039,S22000056,"0",S34004402
