OBJECTID,BUA11,BUASD11,CALNCV,CED,CTRY,DOINTR,DOTERM,ICB,IMD,ITL,LAT,LEP1,LEP2,LONG,LSOA11,LSOA21,MSOA11,MSOA21,NHSER,OA11,OA21,OAC11,OSCTY,OSEAST1M,OSGRDIND,OSHLTHAU,OSLAUA,OSNRTH1M,OSWARD,PARISH,PARK,PCD,PCD2,PCDS,PCON,PFA,RGN,RU11IND,RUC21IND,SICBL,TTWA,USERTYPE,WZ11
"777151",S999,S99999999,S99999999,S99999999,S92000003,"198001",,S99999999,"5063",S30000055,57.5026168823242,S99999999,,-4.47296190261841,S01010663,S01017834,S02002005,S02003307,S99999999,S00119326,S00163012,1A1,S99999999,"251918","1",S08000022,S12000017,"0848524",S13003001,S99999999,S99999999,IV4 7AA,IV4  7AA,IV4 7AA,S14000069,S23000009,S99999999,"7",,S03000044,S22000068,"0",S34001676
"777152",S999,S99999999,S99999999,S99999999,S92000003,"200212",,S99999999,"5063",S30000055,57.4911346435547,S99999999,,-4.4848837852478,S01010663,S01017834,S02002005,S02003307,S99999999,S00119327,S00163032,1A1,S99999999,"251157","1",S08000022,S12000017,"0847272",S13003001,S99999999,S99999999,IV4 7AB,IV4  7AB,IV4 7AB,S14000069,S23000009,S99999999,"7",,S03000044,S22000068,"0",S34001676
"777153",S999,S99999999,S99999999,S99999999,S92000003,"198001",,S99999999,"4365",S30000055,57.438850402832,S99999999,,-4.56482410430908,S01010655,S01017831,S02002005,S02003307,S99999999,S00119294,S00163016,1A3,S99999999,"246147","1",S08000022,S12000017,"0841632",S13003001,S99999999,S99999999,IV4 7AD,IV4  7AD,IV4 7AD,S14000069,S23000009,S99999999,"7",,S03000044,S22000068,"0",S34001676
"777154",S999,S99999999,S99999999,S99999999,S92000003,"198001",,S99999999,"4365",S30000055,57.4595108032227,S99999999,,-4.54399490356445,S01010655,S01017831,S02002005,S02003307,S99999999,S00119294,S00163016,1A3,S99999999,"247483","1",S08000022,S12000017,"0843884",S13003001,S99999999,S99999999,IV4 7AE,IV4  7AE,IV4 7AE,S14000069,S23000009,S99999999,"7",,S03000044,S22000068,"0",S34001676
"777155",S999,S99999999,S99999999,S99999999,S92000003,"198001",,S99999999,"4365",S30000055,57.4691886901855,S99999999,,-4.54388523101807,S01010655,S01017831,S02002005,S02003307,S99999999,S00119294,S00163016,1A3,S99999999,"247530","1",S08000022,S12000017,"0844961",S13003001,S99999999,S99999999,IV4 7AF,IV4  7AF,IV4 7AF,S14000069,S23000009,S99999999,"7",,S03000044,S22000068,"0",S34001676
"777156",S999,S99999999,S99999999,S99999999,S92000003,"198001",,S99999999,"4365",S30000055,57.4674224853516,S99999999,,-4.52503299713135,S01010655,S01017831,S02002005,S02003307,S99999999,S00119295,S00163108,6B4,S99999999,"248653","1",S08000022,S12000017,"0844722",S13003001,S99999999,S99999999,IV4 7AG,IV4  7AG,IV4 7AG,S14000069,S23000009,S99999999,"6",,S03000044,S22000068,"0",S34001676
"777157",S999,S99999999,S99999999,S99999999,S92000003,"198001",,S99999999,"4365",S30000055,57.4736557006836,S99999999,,-4.5165901184082,S01010655,S01017831,S02002005,S02003307,S99999999,S00119295,S00163108,6B4,S99999999,"249185","1",S08000022,S12000017,"0845397",S13003001,S99999999,S99999999,IV4 7AH,IV4  7AH,IV4 7AH,S14000069,S23000009,S99999999,"6",,S03000044,S22000068,"0",S34001676
"777158",S999,S99999999,S99999999,S99999999,S92000003,"198001",,S99999999,"5063",S30000055,57.480525970459,S99999999,,-4.50331497192383,S01010663,S01017834,S02002005,S02003307,S99999999,S00119296,S00162998,1A1,S99999999,"250009","1",S08000022,S12000017,"0846132",S13003001,S99999999,S99999999,IV4 7AJ,IV4  7AJ,IV4 7AJ,S14000069,S23000009,S99999999,"6",,S03000044,S22000068,"0",S34001676
"777159",S999,S99999999,S99999999,S99999999,S92000003,"198001",,S99999999,"5063",S30000055,57.4696846008301,S99999999,,-4.50760984420776,S01010663,S01017834,S02002005,S02003307,S99999999,S00119296,S00162998,1A1,S99999999,"249707","1",S08000022,S12000017,"0844935",S13003001,S99999999,S99999999,IV4 7AL,IV4  7AL,IV4 7AL,S14000069,S23000009,S99999999,"6",,S03000044,S22000068,"0",S34001676
"777160",S999,S99999999,S99999999,S99999999,S92000003,"198001",,S99999999,"5063",S30000055,57.4999618530273,S99999999,,-4.48339796066284,S01010663,S01017834,S02002005,S02003307,S99999999,S00119326,S00163012,1A1,S99999999,"251282","1",S08000022,S12000017,"0848251",S13003001,S99999999,S99999999,IV4 7AN,IV4  7AN,IV4 7AN,S14000069,S23000009,S99999999,"7",,S03000044,S22000068,"0",S34001676
"777162",S999,S99999999,S99999999,S99999999,S92000003,"198001",,S99999999,"4365",S30000055,57.4701385498047,S99999999,,-4.52757215499878,S01010655,S01017831,S02002005,S02003307,S99999999,S00119295,S00163108,6B4,S99999999,"248512","1",S08000022,S12000017,"0845030",S13003001,S99999999,S99999999,IV4 7AQ,IV4  7AQ,IV4 7AQ,S14000069,S23000009,S99999999,"6",,S03000044,S22000068,"0",S34001676
"777164",S999,S99999999,S99999999,S99999999,S92000003,"200212",,S99999999,"5063",S30000055,57.4982452392578,S99999999,,-4.45479011535645,S01010663,S01017834,S02002005,S02003307,S99999999,S00119150,S00163024,1A1,S99999999,"252989","1",S08000022,S12000017,"0847998",S13002997,S99999999,S99999999,IV4 7AS,IV4  7AS,IV4 7AS,S14000069,S23000009,S99999999,"6",,S03000044,S22000068,"0",S34001676
"777165",S999,S99999999,S99999999,S99999999,S92000003,"198001",,S99999999,"5063",S30000055,57.4897613525391,S99999999,,-4.45120000839233,S01010663,S01017834,S02002005,S02003307,S99999999,S00119150,S00163024,1A1,S99999999,"253170","1",S08000022,S12000017,"0847046",S13003001,S99999999,S99999999,IV4 7AT,IV4  7AT,IV4 7AT,S14000069,S23000009,S99999999,"6",,S03000044,S22000068,"0",S34001676
"777173",S999,S99999999,S99999999,S99999999,S92000003,"198001",,S99999999,"2738",S30000055,57.4383659362793,S99999999,,-4.51026487350464,S01010656,S01017832,S02002005,S02003307,S99999999,S00119292,S00163642,1A1,S99999999,"249419","1",S08000022,S12000017,"0841456",S13003001,S99999999,S99999999,IV4 7BD,IV4  7BD,IV4 7BD,S14000069,S23000009,S99999999,"6",,S03000044,S22000068,"0",S34001840
"777175",S999,S99999999,S99999999,S99999999,S92000003,"201304",,S99999999,"2738",S30000055,57.4403762817383,S99999999,,-4.48593902587891,S01010656,S01017832,S02002005,S02003307,S99999999,S00119292,S00163670,1A1,S99999999,"250887","1",S08000022,S12000017,"0841626",S13003001,S99999999,S99999999,IV4 7BF,IV4  7BF,IV4 7BF,S14000069,S23000009,S99999999,"6",,S03000044,S22000068,"0",S34001840
