OBJECTID,BUA11,BUASD11,CALNCV,CED,CTRY,DOINTR,DOTERM,ICB,IMD,ITL,LAT,LEP1,LEP2,LONG,LSOA11,LSOA21,MSOA11,MSOA21,NHSER,OA11,OA21,OAC11,OSCTY,OSEAST1M,OSGRDIND,OSHLTHAU,OSLAUA,OSNRTH1M,OSWARD,PARISH,PARK,PCD,PCD2,PCDS,PCON,PFA,RGN,RU11IND,RUC21IND,SICBL,TTWA,USERTYPE,WZ11
"1387960",W450,W38000128,W99999999,W99999999,W92000004,"198106",,W99999999,"1885",W06000011,51.6174163818359,W99999999,,-4.01247882843018,W01001956,W01001956,W02000190,W02000428,W99999999,W00004202,W00004202,5B3,W99999999,"260768","1",W11000031,W06000011,"0192873",W05001045,W04000573,W31000001,SA2 7AD,SA2  7AD,SA2 7AD,W07000097,W15000003,W99999999,C1,UN1,W11000031,W22000032,"0",W35001744
"1387961",W450,W38000128,W99999999,W99999999,W92000004,"198001",,W99999999,"1897",W06000011,51.6196098327637,W99999999,,-4.01037979125977,W01000781,W01000781,W02000190,W02000428,W99999999,W00004196,W00004196,6A3,W99999999,"260920","1",W11000031,W06000011,"0193113",W05001045,W04000573,W31000001,SA2 7AE,SA2  7AE,SA2 7AE,W07000097,W15000003,W99999999,C1,UN1,W11000031,W22000032,"0",W35001744
"1387962",W450,W38000128,W99999999,W99999999,W92000004,"198106",,W99999999,"1885",W06000011,51.6178359985352,W99999999,,-4.01272821426392,W01001956,W01001956,W02000190,W02000428,W99999999,W00004202,W00004202,5B3,W99999999,"260752","1",W11000031,W06000011,"0192920",W05001045,W04000573,W31000001,SA2 7AG,SA2  7AG,SA2 7AG,W07000097,W15000003,W99999999,C1,UN1,W11000031,W22000032,"0",W35001744
"1387963",W450,W38000128,W99999999,W99999999,W92000004,"198001",,W99999999,"1885",W06000011,51.6185531616211,W99999999,,-4.01541805267334,W01001956,W01001956,W02000190,W02000428,W99999999,W00004202,W00004202,5B3,W99999999,"260568","1",W11000031,W06000011,"0193005",W05001045,W04000573,W31000001,SA2 7AH,SA2  7AH,SA2 7AH,W07000097,W15000003,W99999999,C1,UN1,W11000031,W22000032,"0",W35001744
"1387964",W450,W38000128,W99999999,W99999999,W92000004,"198001",,W99999999,"1885",W06000011,51.6179428100586,W99999999,,-4.01865577697754,W01001956,W01001956,W02000190,W02000428,W99999999,W00004198,W00004198,6B4,W99999999,"260342","1",W11000031,W06000011,"0192943",W05001045,W04000573,W31000001,SA2 7AJ,SA2  7AJ,SA2 7AJ,W07000097,W15000003,W99999999,C1,UN1,W11000031,W22000032,"0",W35001745
"1387965",W450,W38000128,W99999999,W99999999,W92000004,"198001",,W99999999,"1885",W06000011,51.617546081543,W99999999,,-4.02064609527588,W01001956,W01001956,W02000190,W02000428,W99999999,W00004198,W00004198,6B4,W99999999,"260203","1",W11000031,W06000011,"0192903",W05001045,W04000573,W31000001,SA2 7AL,SA2  7AL,SA2 7AL,W07000097,W15000003,W99999999,C1,UN1,W11000031,W22000032,"0",W35001745
"1387966",W450,W38000128,W99999999,W99999999,W92000004,"198001",,W99999999,"1885",W06000011,51.6174545288086,W99999999,,-4.01867818832397,W01001956,W01001956,W02000190,W02000428,W99999999,W00004198,W00004198,6B4,W99999999,"260339","1",W11000031,W06000011,"0192889",W05001045,W04000573,W31000001,SA2 7AN,SA2  7AN,SA2 7AN,W07000097,W15000003,W99999999,C1,UN1,W11000031,W22000032,"0",W35001745
"1387967",W450,W38000128,W99999999,W99999999,W92000004,"198001",,W99999999,"1757",W06000011,51.6171379089355,W99999999,,-4.02347421646118,W01000782,W01000782,W02000190,W02000428,W99999999,W00004204,W00004204,6A4,W99999999,"260006","1",W11000031,W06000011,"0192863",W05001045,W04000573,W31000001,SA2 7AP,SA2  7AP,SA2 7AP,W07000097,W15000003,W99999999,C1,UN1,W11000031,W22000032,"0",W35001745
"1387968",W450,W38000128,W99999999,W99999999,W92000004,"200310",,W99999999,"1885",W06000011,51.6170272827148,W99999999,,-4.01270723342896,W01001956,W01001956,W02000190,W02000428,W99999999,W00004202,W00004202,5B3,W99999999,"260751","1",W11000031,W06000011,"0192830",W05001045,W04000573,W31000001,SA2 7AQ,SA2  7AQ,SA2 7AQ,W07000097,W15000003,W99999999,C1,UN1,W11000031,W22000032,"0",W35001744
"1387969",W450,W38000128,W99999999,W99999999,W92000004,"198001",,W99999999,"1885",W06000011,51.6161308288574,W99999999,,-4.0240650177002,W01001956,W01001956,W02000190,W02000428,W99999999,W00004197,W00004197,6B3,W99999999,"259962","1",W11000031,W06000011,"0192752",W05001045,W04000573,W31000001,SA2 7AR,SA2  7AR,SA2 7AR,W07000097,W15000003,W99999999,C1,UN1,W11000031,W22000032,"0",W35001745
